Uniprot ID	P631_1st_1	P631_1st_2	P631_1st_3	P631_1st_4	P631_1st_5	P631_1st_6	P631_1st_7	P631_1st_8	P631_1st_9	P631_1st_10	P631_1st_11	P631_1st_12	P631_1st_13	P631_1st_14	P631_1st_15	P631_1st_16	P631_1st_17	P631_1st_18	P631_1st_19	P631_1st_20	P631_1st_21	P631_1st_22	P631_1st_23	P631_1st_24	P631_1st_25	P631_1st_26	P631_1st_27	P631_1st_28	P631_1st_29	P631_1st_30	P631_1st_31	P631_1st_32	P631_1st_33	P631_1st_34	P631_1st_35	P631_1st_36	P631_1st_37	P631_1st_38	P631_1st_39	P631_1st_40	P631_1st_41	P631_1st_42	P631_1st_43	P631_1st_44	P631_1st_45	P631_1st_46	P631_1st_47	P631_1st_48	P631_1st_49	P631_1st_50	P631_1st_51	P631_1st_52	P631_1st_53	P631_1st_54	P631_1st_55	P631_1st_56	P631_1st_57	P631_1st_58	P631_1st_59	P631_1st_60	P631_1st_61	P631_1st_62	P631_1st_63	P631_1st_64	P631_1st_65	P631_1st_66	P631_1st_67	P631_1st_68
Q9Y5K8	1003216.753	802573.4026	601930.052	401286.7013	200643.3507	0	1228608.816	0	2088910.472	5798687.286	5660944.569	6326045.118	5463663.265	5197904.153	4932145.041	0	3826042.911	3482360.777	0	1897757.314	2170881.444	0	2023637.291	3353501.059	0	0	0	1749107.622	1219557.152	0	0	1111499.395	1445556.406	294117.2452	0	0	125466.7489	250933.4978	0	0	0	0	582494.2735	1296243.301	211196.1294	1982781.114	5379420.944	2689710.472	0	299447.045	850462.891	2396846.966	54593060.97	23369879.17	5713567.909	1437398.664	833197.2631	0	0	0	1383667.76	0	1228327.708	1449728.043	0	0	0	0
Q9Y5K6	2116459.016	2174758.48	2233057.945	2291357.409	2349656.874	2407956.338	5173504.015	4670169.637	8189563.527	11161826.48	11548461.85	18063073.94	14864575.6	15730864.85	16597154.1	17256295.17	16488927.68	7742996.016	5453430.949	2101841.421	1107901.218	2162335.774	3036861.474	5823537.197	7911829.232	4090790.036	0	286403.653	641656.176	0	0	0	219932.9532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y5K5	0	0	0	0	0	0	341641.2937	320726.8893	403912.2462	337222.2824	0	698439.9084	619280.0122	619195.6799	619111.3476	515719.9775	0	0	0	0	0	612308.544	529977.7542	0	0	0	739088.0654	512228.6212	380198.0102	0	184631.4626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141835.6436	70917.82182	0	0	0	161889.8588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y5J9	2860938.725	3543671.466	4226404.207	4909136.947	5591869.688	6274602.429	698456.7749	0	0	793904.0447	332510.9193	0	0	0	0	0	974431.3365	1091990.529	3396116.969	0	3445929.233	651494.9415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y5J7	0	0	0	0	0	0	0	3529867.959	6891071.366	0	0	0	804642.3545	3870626.575	6936610.795	23215101.33	42122633.71	71647239.79	166147739.2	115355365.3	42173435.47	18281382.09	3153914.673	590607.0384	0	0	0	0	0	0	0	0	0	254689.0952	2368612.52	19317881.98	16301991.13	13286100.28	5905227.061	1197124.766	1916703.965	889654.9106	868847.3271	1123868.129	1131739.142	1254470.714	1060394.036	530197.0181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248569.383	497138.766
Q9Y5J6	5713579.153	5094944.564	4476309.975	3857675.386	3239040.797	2620406.208	455995.8597	0	748870.6094	0	0	294786.2812	0	933704.4694	1867408.939	3112535.636	0	544848.3455	286431.7638	248268.5979	173055.4522	0	0	0	0	0	0	0	0	793679.1586	0	0	886163.5544	771325.4834	1147706.053	18796118.19	15296427.13	11796736.07	5903427.973	4503231.086	1689372.26	2226169.684	634178.7142	0	0	442570.1614	274501.5578	137250.7789	0	138535.4406	0	0	0	0	0	0	202453.6835	0	0	0	0	0	83359.64358	0	0	0	406144.2404	812288.4808
Q9Y5B9	0	0	0	0	0	0	0	983258.1147	11272414.2	8119680.181	5607084.355	1666012.22	1308162.263	654081.1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1766367.628	0	783137.6241	1566275.248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y5A9	2387587.283	2920887.728	3454188.174	3987488.62	4520789.066	5054089.512	5178608.928	1876224.473	2915872.769	424719.8297	1382307.2	659365.954	603313.1013	1265152.802	1926992.503	619786.0058	2264940.043	4417268.386	3652262.202	2888099.34	2576294.805	2600357.614	0	0	287567.4384	464013.0481	1806509.791	2733827.496	689332.0226	0	783840.3931	478568.7989	0	535211.9775	0	116457.2508	58228.62538	0	0	385505.3214	301763.3715	0	117525.4596	287106.422	0	0	0	0	0	0	0	122855.2594	0	0	0	0	393781.1288	0	0	0	0	0	1467775.15	309482.5858	435289.4749	1988892.393	2620653.582	3252414.771
Q9Y584	0	0	0	0	0	0	0	0	0	0	843491.4229	2012786.538	788169.4499	795964.5633	803759.6766	0	0	1469574.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542829.9931	1271674.498	9446395.545	44363612.14	37837165.42	31310718.71	21781508.87	9686292.759	6508034.169	2214447.498	208964.1352	249882.1554	0	291081.2833	442721.9595	221360.9798	0	0	0	0	77731.86971	132154.2984	188516.3694	171734.2465	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y570	2736020.136	2809096.864	2882173.592	2955250.32	3028327.048	3101403.776	3272317.188	941541.7489	833821.3219	0	963468.1406	203044.0094	1114985.13	1010919.101	906853.0728	0	2752549.262	1760408.147	0	650764.0618	0	2980302.628	4094894.207	4405911.64	0	0	0	16204165.69	9589704.192	648121.6505	557419.4768	0	0	0	1085356.39	507933.2973	253966.6487	0	352149.0953	0	0	396215.5205	0	0	0	289647.6346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y547	783840.3931	627072.3145	470304.2359	313536.1572	156768.0786	0	1570266.976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374722.0344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375745.266	0	0	0	0	459206.1084	0	0	0	0	1735923.676	3471847.353
Q9Y512	247548.9625	265664.6598	283780.357	301896.0543	320011.7516	338127.4489	0	448580.2416	0	0	419137.033	570029.9631	0	0	0	2901311.396	0	0	0	0	0	0	1630643.263	5462313.949	18222551.89	57126908.53	115650348.3	249101952.6	316608224.6	147635719.6	119212504.3	80899614.87	66860314.92	59575119.48	44575229.93	51005678.4	58003390.74	65001103.08	54368905.78	56209952.45	52848788.4	46919442.31	38756021.79	41275302.35	28036866.67	28437489.96	36811263.29	28037108.42	19262953.56	104088117.8	131623173.7	222750297.8	301811159.8	275689855.8	186057352.7	178635032.9	172373755	139984887.5	179003463.8	202595260.5	248340122.9	168207279.6	71888025.3	30855211.97	5124192.122	192974.7357	87207747.82	174222520.9
Q9Y4X5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380013.362	1622159.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y4W6	136148342.4	125610709.7	115073077	104535444.3	93997811.6	83460178.9	170466687.4	168305554.8	149280592.5	138025410.2	110543759.1	81762446.5	78535758.69	77532848.35	76529938	71814217.69	82221079.15	80023481.24	76987665.49	34060232.01	28972915.58	52553096.95	33199317.53	49272211.61	33869191.29	29336500.13	23897371.93	31055175.04	35823181.37	25276300.22	24896203.41	19105409.62	18221776.04	20322987.78	28376315.32	27076822.42	18794735.14	10512647.86	16360686.4	18896580.42	18721652.79	17784485.08	16763105.96	13005498.69	24609181.32	7154199.311	9834464.567	11006539.84	12178615.11	10456308.28	18504266.67	19976005.44	22841700.5	33100935.5	39152304.77	50959559.89	85417339.87	74079112.76	105669505.4	174922793.6	330508966.6	338278773	91437056.43	18849950.29	6508748.182	365861.5233	60209469.67	120053077.8
Q9Y4P3	0	0	0	0	0	0	0	0	0	0	0	521387.1064	4104822.927	3748136.755	3391450.583	8219360.932	1231476.113	899319.3895	1982145.811	2916828.535	1268413.65	954978.6915	520150.233	0	0	0	0	1491275.744	1207047.864	1901973.928	2033026.284	5007650.539	10064663.57	5789410.736	8512387.479	9736498.574	9199948.524	8663398.475	9861141.677	11055680.25	11229640.87	10471476.85	12778026.43	10912478.43	9316518.218	6780708.527	8946248.928	8320466.897	7694684.866	12753564.45	14064177.97	14598501.65	15950662.87	12781506.55	9017144.261	9654302.716	13156470.33	6992764.846	10374730.86	11878819.49	15192802.44	7895356.328	3961255.66	3175728.622	108906.701	122860.8816	10306053.46	20489246.05
Q9Y4L1	4347846.057	4163310.171	3978774.285	3794238.399	3609702.513	3425166.627	4652842.166	3674289.792	7476140.585	13961005.87	10227436.11	13653682.19	13205613.56	17833608.63	22461603.69	32320524.62	45693661.44	49877818.55	51483426.37	28665513.19	27968793.66	37480074.45	211278409.6	149086358.4	102968185.2	94731176.32	77004436.36	56514729.3	85441166.55	158814671.2	216350788	194634462.4	279957777.4	472762431.7	867383768.6	662885870.7	805727907.6	948569944.5	1251759937	1534692530	749157732.7	125726110	46438630.27	28280362.06	18211116.44	13146912.67	8419425.201	6247450.248	4075475.295	3069841.016	16687687.61	3947104.704	1362151.786	1099428.636	281304.3614	678233.8951	0	201183.0772	0	154322.4426	0	647834.9208	158314.1703	275654.0989	49035.28289	142229.1943	601589.9118	1060950.629
Q9Y4K3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458374.0299	0	474993.1104	0	0	0	0	0	2231432.018	2844640.107	0	0	0	0	0	161676.2171	193435.7521	96717.87607	0	80149.39495	0	0	0	0	0	31730.8621	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y4G6	0	1018857.579	2037715.159	3056572.738	4075430.317	5094287.897	0	626588.8094	1822701.588	1378495.381	619786.0058	0	0	0	0	6293267.973	543403.4525	525198.9253	819006.9521	316521.5198	0	0	0	4305837.339	0	0	0	1945939.154	1470979.777	820496.8223	6900359.16	3013743.186	1203944.436	3051063.029	29444895.21	56157019.9	47431524.76	38706029.62	13443970.31	10366331.36	3482585.663	1719349.573	253497.199	2149028.141	1219444.709	1654576.763	2719491.009	2037495.895	1355500.78	0	0	0	0	0	3237853.398	105224.1916	0	918041.1547	120122.8937	889143.2948	613995.1896	0	0	0	0	0	49916.27406	99832.54813
Q9Y4F1	0	27202.21889	54404.43778	81606.65668	108808.8756	136011.0945	0	0	0	0	254351.7661	0	848607.5809	424303.7905	0	215154.1242	520144.6109	2983507.254	773720.52	1979407.823	4518354.674	750388.5903	2647471.246	3203389.608	1881846.624	1145400.97	747465.0714	5935080.687	13180516.28	9198627.318	11040388	9633556.976	6042295.12	2907551.985	3477357.062	1397700.651	1336599.106	1275497.561	2881217.826	1419205.381	1357204.292	1463153.741	1259474.429	801763.8128	507697.167	232211.7326	397041.9768	198520.9884	0	317010.647	1029730.821	462950.4614	66633.74221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y4B5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268452.1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y490	33210651.79	28094798.45	22978945.1	17863091.75	12747238.41	7631385.06	3217203.235	1087644.606	1481217.715	1357069.361	2136799.961	950357.2828	14545079.96	9707999.887	4870919.809	5857219.508	7882318.558	14708336.01	8510374.749	12050913.55	18094951.54	12039770.45	10212975.93	10661117.65	9119973.416	6013875.143	3964010.515	7055744.19	9893379.095	9009526.245	11264082.17	15548442.89	19855680.15	25367075.48	240395359.1	544743194.4	479273920.7	413804647	423200364.5	295002554.2	152691327.1	43986264.56	15503754.1	11371549.6	5627914.428	6156593.465	11514590.07	7553052.464	3591514.852	3093364.099	7525846.028	2927145.183	1974111.756	2978170.146	2045917.878	1006123.406	613011.313	0	0	405835.0221	845571.619	1810782.627	7224633.627	10342903.86	0	2895031.453	6458225.84	10021420.23
Q9Y487	111397.3142	89117.85138	66838.38853	44558.92569	22279.46284	0	0	0	0	589313.9435	0	4261309.898	3273216.733	1636608.366	0	433878.3148	0	573065.925	0	0	0	245013.372	0	0	0	0	0	0	533485.9769	0	0	411018.6459	0	0	279432.1849	0	0	0	0	0	0	112088.8389	33867752.02	28933689.82	16030008.3	10805466.39	16717912.3	18459910.71	20201909.12	2898550.92	3611844.553	1822313.66	22762310.1	10131212.98	1882043.4	561338.1165	304197.7632	269733.9732	0	0	0	0	0	0	0	0	243284.5604	486569.1208
Q9Y426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876549.675	0	1024412.265	1053535.011	0	1794084.836	2100829.434	2872919.53	1292757.567	1385691.735	1478625.903	1866329.486	2383398.78	0	989892.2537	618380.4679	1021938.519	591394.1396	588751.7283	776194.2667	388097.1334	0	496868.9027	579362.735	525328.2348	442913.1127	268935.6276	221703.931	273422.1047	0	0	0	0	0	0	0	89015.52821	0	0	0	0
Q9Y3Y2	0	227168.6625	454337.325	681505.9874	908674.6499	1135843.312	1675907.207	4978359.128	2469473.922	2662482.391	4412264.671	3059743.632	2067771.182	1933767.196	1799763.209	833765.1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y3U8	455624.7977	1925951.28	3396277.763	4866604.245	6336930.728	7807257.21	7183322.056	7611662.552	7427818.191	5108624.384	1426171.227	1779073.691	0	0	0	0	632773.1763	0	1019464.772	722165.3887	447866.2283	2218501.07	1339308.983	0	0	0	767030.1594	0	269655.263	1788710.059	3415395.327	1307914.888	2104090.282	3930671.155	2331843.648	1844768.534	1239557.956	634347.3788	917141.6104	0	972576.0264	1326479.233	1870742.875	1235895.124	1493046.722	1460663.128	1166697.681	6962523.292	12758348.9	2615492.447	3493773.745	3639263.787	2548746.262	2153340.331	1101295.19	632272.8048	2201196.087	0	802843.2659	1686645.517	7126133.529	17933258.46	5626705.665	7885742.448	772832.22	167663.8087	64446787.03	128725910.3
Q9Y3Q3	303157.6652	317791.0017	332424.3382	347057.6747	361691.0112	376324.3477	787832.1208	0	0	0	1244345.218	573234.5896	959212.1717	603012.3162	246812.4606	2079718.254	398194.5179	0	139699.226	0	0	435047.7224	88616.35544	1618167.709	19990178.88	80778288.84	105306106.4	54445591.93	33907871.69	12821092.12	13626128.02	2562801.641	6642875.856	3564804.009	3473477.777	2242462.68	1331007.876	419553.0723	543206.6772	776138.0452	1127691.192	902467.7944	285329.822	179880.7443	865086.1076	0	226538.9815	3341790.117	6457041.253	0	0	113848.5724	925293.7304	0	87171.46245	145658.7068	352233.4275	0	0	0	0	0	0	0	0	0	208292.2881	416584.5761
Q9Y3P9	0	0	0	0	0	0	0	0	0	0	9207960.09	0	0	0	0	2022962.633	1487002.909	0	311214.2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1513539.465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66959.82701	0	0	0	0	0
Q9Y3L5	2736542.996	2439813.699	2143084.402	1846355.105	1549625.808	1252896.511	426462.6967	258529.0248	399279.5931	4927984.649	8554216.288	6228894.336	2125735.566	1282435.296	439135.0267	363280.9557	2154633.426	0	0	1113973.142	0	0	433951.4028	162564.517	0	0	0	0	860245.435	0	0	0	0	0	0	0	0	0	0	0	0	0	767423.7101	0	745497.3183	649302.3024	818585.2907	409292.6454	0	0	448979.4144	742236.4703	761970.2229	504323.8759	219685.5785	383312.6823	0	579531.3995	0	0	244018.2512	559128.6109	320687.5342	142797.0316	0	0	0	0
Q9Y3I0	0	0	0	0	0	0	193964.2344	0	4029384.895	7810742.944	556986.5711	549689.0182	206220.5252	440276.3235	674332.1218	555153.7496	850462.891	0	0	0	4084268.34	0	3383197.265	2233455.993	0	599771.1457	597915.8356	769841.2353	2368314.546	605927.4018	2559670.102	2588686.027	20299925.71	34746567.42	37746676.89	34192633.68	33969771.58	33746909.49	30760591.16	21552411.81	7663948.563	979435.0515	1080504.473	409478.1764	472193.2788	0	257140.3533	128570.1767	0	0	0	355432.4319	168917.5485	0	0	0	0	1064723.093	528740.8808	0	0	311281.6744	49478.87066	0	0	61928.00122	309550.0517	557172.1021
Q9Y3F4	20685481.63	61439186.61	102192891.6	142946596.6	183700301.5	224454006.5	104987971.3	44605988.72	13772332.08	8035735.834	4142109.037	1807240.671	1479694.112	1066302.918	652911.7238	0	386832.1492	350945.9548	6972142.794	0	20454231.29	0	0	0	0	0	0	0	0	0	0	13370556.25	9891900.469	8086846.815	6132643.098	0	145959.4919	291918.9839	0	0	6359496.92	0	4104395.643	4894139.296	2968720.995	3161448.356	4712543.795	4205172.713	3697801.631	2259823.885	1862112.872	1981696.039	1519836.275	0	1281288.377	1214890.766	1409192.329	0	0	783784.1716	1196281.443	863168.9539	597128.7344	346813.6733	192924.1363	0	1361488.372	2722976.744
Q9Y3E5	0	0	0	0	0	0	188179.0403	2147808.134	9223820.18	13868217.87	18265527.62	27552951.2	82685738.74	78281266.37	73876794.01	63389029.79	179875684.4	246503748.2	124532909.5	57411839.18	35200685.48	52156757.75	41404055.25	36594304.45	34185943.32	24563799.31	38611813.6	27734805.32	13380383.77	11084550	16185725.04	16110281.38	15561435.69	12951070.64	6395000.808	5603862.862	5749833.599	5895804.335	3444692.36	8568350.378	7016079.909	6857692.651	789946.0499	2619748.416	2817412.026	4458102.074	6185957.963	3354611.434	523264.9051	1349265.814	4723282.105	3371750.564	4011736.961	3014254.802	2456216.889	1354809.256	1470102.721	2785309.54	1998202.676	1931445.247	1882380.729	3013850.007	654592.7471	527340.9651	0	0	2352828.33	4705656.659
Q9Y3E0	0	0	0	0	0	0	0	0	0	133655.4129	1627163.151	5196667.28	2448053.524	1768827.319	1089601.114	601755.7653	1071149.213	0	158229.8381	0	0	0	98089.68109	41373.97674	113921.6603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125109.7423	0	0	458452.74	0	0	0	0	274248.561	177704.9716	158769.5646	0	0	62748.83537	125497.6707
Q9Y3D9	9755883.753	11380923.98	13005964.21	14631004.43	16256044.66	17881084.89	32183838.87	33077153.8	22740647.95	24608214.31	10042962.06	6748135.467	7653154.032	8773840.023	9894526.014	15331693.2	20826968.7	18627144.42	22134636.22	11293778.38	10480646.58	23280655.62	22488708.09	17088586.38	9960766.206	11352923.42	18245006.77	11858523.52	11728258.26	8603241.451	9310395.695	6418585.735	8674249.227	7735563.532	4605312.495	6289186.291	6377484.995	6465783.699	4565918.078	14492029.34	23063134.57	25023691.32	34611315.32	43585843.67	26894630.97	57302657	28730657.06	31130641.19	33530625.31	65237368.39	60016598.94	75808756.49	94631102.02	95960684.68	66431400.97	53597940.12	114507544.8	114238738.5	171045532.9	234387713.3	159438909.9	62980130.69	5795448.927	1242366.221	788338.1145	0	3573523.967	7147047.934
Q9Y3D6	28796486.83	27144654.8	25492822.78	23840990.75	22189158.72	20537326.69	13973447.69	13300436.77	18007575.43	36276990.21	54954733.99	123575906.8	101877493.4	67354277.17	32831060.97	23965883.47	44326393.49	47833829.07	32135657.03	18502726.2	13619718.77	5817088.589	3120069.32	2091777.77	1209212.392	565082.4696	738542.7167	0	284587.698	0	0	0	0	0	0	0	0	0	0	278650.7058	0	161153.357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180589.1355	0	0	0	0
Q9Y3D5	0	38515.11259	77030.22517	115545.3378	154060.4503	192575.5629	0	234432.4825	0	0	0	68427.20861	0	0	0	97617.42035	0	3650856.664	4263108.986	0	0	0	0	0	2305588.2	2483922.852	0	0	0	0	0	0	0	0	0	2301821.358	2534409.775	2766998.192	5102552.46	6000039.028	6537438.022	7023191.931	4919214.092	4637038.297	0	3840210.734	0	0	0	3169881.584	3452563.372	6606590.489	5962854.116	5882457.347	3033375.74	0	6039315.38	0	666955.8588	13033497.01	12391728.39	6171790.141	536493.8281	117154.3976	0	0	0	0
Q9Y3D3	350243.1858	280194.5487	210145.9115	140097.2743	70048.63717	0	1150179.799	363016.7145	1111668.06	355994.647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1343300.711	0	1681866.688	11794543.43	19487727.18	48345568.56	32612246.83	107691810.2	89150066.31	70608322.37	210336390	97863108.38	61642958.13	125456010.6	51380169.93	53530418.08	29572742.94	32234944.23	45331634.22	30761153.37	16190672.53	11134216.09	22037311.15	53944714.44	17955342.27	13941789.35	15003768.83	19947675.42	17579299.03	20172055.49	19794432.43	48428652.72	63892043.7	35386666.26	3785619.641	971327.9087	730868.4796	0	1589185.517	3178371.033
Q9Y3D2	26448119.68	25587683.09	24727246.51	23866809.92	23006373.33	22145936.74	20500389.15	20859700.87	3569391.685	1729373.87	5175921.54	0	2417581.462	1208790.731	0	0	0	0	0	0	0	4774162.578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214305.1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y3D0	0	0	0	0	0	0	1209662.165	0	587795.9625	0	415044.1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y3C8	0	248296.7087	496593.4173	744890.126	993186.8346	1241483.543	0	4312527.7	4033387.867	3443680.373	2273879.264	2568480.014	0	641571.8438	1283143.688	1614400.867	0	913149.8827	570086.1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y3C6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2191514.741	0	0	0	0	0	0	0	0	0	0
Q9Y3B8	0	0	0	0	0	0	0	898251.1806	0	484039.1525	0	0	1683272.226	1008664.618	334057.011	8756220.199	21670471.37	21629148.55	127920480.8	14252885.5	1359886.059	3141304.187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245946.6492	0	0	16084976.08	18408049.17	13806880.2	9205711.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2356637.337	840118.1318	0	0	0
Q9Y3B7	138271.1995	738457.26	1338643.32	1938829.381	2539015.441	3139201.502	55045363.08	325345992.9	488762659.5	384127050.9	219860427.5	208160842.2	131837040.4	102705726.3	73574412.2	92691403.45	54494223.55	55616123.92	39947130.85	13469213.77	11189037.69	13869623.41	16738382.55	11802470.67	16010201.46	19337784.4	10516178.57	6521122.538	3113097.852	3227396.196	2254370.397	5368620.79	5792840.248	6128201.599	9472707.215	8216195.66	6763313.59	5310431.52	6512756.776	2395486.406	1501226.953	2638419.582	2237959.337	1820621.392	1457076.195	1362174.274	800616.8938	1380271.981	1959927.068	1514759.472	1722604.799	2182418.1	1559489.311	2657073.881	1547497.261	4616253.202	4755333.992	41805527.48	126713910.8	288014258.9	143393384.5	59857531.4	14945821.32	2279928.699	765135.4943	0	5836071.784	11672143.57
Q9Y3B4	0	0	0	0	0	0	0	0	0	0	0	0	131226.6433	280480.7162	429734.789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418113.8014	412750.2687	206375.1343	0	0	0	0	0	0	0	0	146271.5214	0	2533172.901	2466831.511	284548.343	273405.2382	744260.445	0	253103.6484	0	1361572.704	2723145.408
Q9Y3B3	1319800.117	1878664.487	2437528.856	2996393.226	3555257.596	4114121.966	0	0	0	0	0	0	1015979.038	1235495.952	1455012.866	153214.8787	0	0	0	7602835.774	6761199.661	0	3429906.101	6507730.573	10728937.66	34862974.07	147368515.6	271528507.8	123780834.3	31724396.63	20423511.85	7702499.657	22572601.83	13024614.01	9065573.476	11156541.66	8245571.403	5334601.15	1248286.347	5434821.627	6218156.026	3704683.144	4424014.969	1883898.71	3542124.249	2397223.651	3183402.859	2279234.363	1375065.868	1159062.799	1607710.506	945252.369	0	1327575.553	0	174837.6743	503384.9766	527953.7796	880676.3343	217571.6495	0	0	0	0	0	0	926120.1867	1852240.373
Q9Y3B1	2493199.403	5752327.023	9011454.643	12270582.26	15529709.88	18788837.5	22165333.16	10778058.4	10539791.61	12896260.28	15852106.55	7937972.238	6669221.259	3334610.629	0	0	0	0	0	10787784.72	0	0	0	0	0	0	0	0	0	0	0	0	0	695797.4971	609441.2467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y3A6	0	0	0	0	0	0	30375361.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1920290.898	11904119.17	55580412.02	53707572.08	30530139.16	10682931.59	13998612.44	16407856.25	19999848.99	13800470.95	5634914.006	4082441.141	2975416.978	2013140.734	1050864.489	1023062.949	1335626.474	322604.688	963187.033	456957.2477	623103.0754	369515.9219	423168.1158	353970.6724	176985.3362	0	0	0	236850.0077	0	0	90640.33006	0	0	0	0	0	0	0	0	158831.4083	0	0	0	0
Q9Y3A5	0	0	0	0	0	0	0	1807634.222	5457647.563	2951236.103	7458346.474	6140345.446	7033705.355	6302572.634	5571439.913	2944208.414	2798482.241	933052.2998	843997.4165	436099.0648	0	445892.8531	807116.1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y3A0	349326.7751	2569217.641	4789108.506	7008999.371	9228890.237	11448781.1	19621084.62	11567014.95	11965007.07	7513612.226	4514025.618	3463301.682	2741591.688	1370795.844	0	715587.4712	0	0	0	0	0	0	0	0	0	0	0	0	1241146.214	118593.6684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
