Uniprot ID	P1_2nd_1	P1_2nd_2	P1_2nd_3	P1_2nd_4	P1_2nd_5	P1_2nd_6	P1_2nd_7	P1_2nd_8	P1_2nd_9	P1_2nd_10	P1_2nd_11	P1_2nd_12	P1_2nd_13	P1_2nd_14	P1_2nd_15	P1_2nd_16	P1_2nd_17	P1_2nd_18	P1_2nd_19	P1_2nd_20	P1_2nd_21	P1_2nd_22	P1_2nd_23	P1_2nd_24	P1_2nd_25	P1_2nd_26	P1_2nd_27	P1_2nd_28	P1_2nd_29	P1_2nd_30	P1_2nd_31	P1_2nd_32	P1_2nd_33	P1_2nd_34	P1_2nd_35	P1_2nd_36	P1_2nd_37	P1_2nd_38	P1_2nd_39	P1_2nd_40	P1_2nd_41	P1_2nd_42	P1_2nd_43	P1_2nd_44	P1_2nd_45	P1_2nd_46	P1_2nd_47	P1_2nd_48	P1_2nd_49	P1_2nd_50	P1_2nd_51	P1_2nd_52	P1_2nd_53	P1_2nd_54	P1_2nd_55	P1_2nd_56	P1_2nd_57	P1_2nd_58	P1_2nd_59	P1_2nd_60	P1_2nd_61	P1_2nd_62	P1_2nd_63	P1_2nd_64	P1_2nd_65	P1_2nd_66	P1_2nd_67	P1_2nd_68
Q14696	0	0	0	5239803.28	33361109.45	30089055.29	91691296.01	68566995.72	47235146.67	78429453.6	138136393.8	79137506.55	88159992.41	132278014.7	62159995.78	58918765.18	48365864.38	108059494.9	84357571.22	76148774.48	36820387.31	21043625.95	7852199.635	3411829.271	0	1071112.681	0	0	0	0	0	0	514414.694	1028829.388	0	0	0	0	0	0	0	0	0	0	296583.6632	368297.0885	184148.5443	0	0	226033.0285	0	0	0	183600.7834	0	0	0	1067244.72	0	0	0	0	0	0	207459.6118	0	0	0
Q14697-2	0	0	0	0	0	0	300836.0171	378891.9363	875648.5507	0	838098.1039	1800979.97	2960599.27	2729458.612	0	208376270.3	3165492959	8338843696	6609114365	6066867366	3341374086	2184305165	1778567879	1202247490	1005692114	2335015481	3071970051	4876923666	533867531.2	390911370.6	247955210	138043514.7	112742185.8	87440856.91	80355841.97	80149021.41	79942200.86	79735380.3	79528559.74	26245431.92	31131987.12	34414852.35	22842371.63	27210788.32	6417205.587	7083431.716	10228095.44	13372759.17	17904254.84	14104884.77	4826630.644	7035449.789	6920225.414	7594031.304	4956831.954	3387264.12	3221194.085	10611544.85	2145072.276	1429146.461	1079124.884	0	190880.2366	835844.5966	2668940.649	413566.6387	0	0
Q14728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6552949.371	2247933.593	4025801.9	28509870.41	1869474.099	0	0	0	0	4947793.9	3664928.412	2106476.759	548025.1067	2739044.427	1369522.213	0	0	0	0	0	0	30650582.22	0	0	0	0	7538198.138	0	7186478.022	14372956.04	0	0	0	0	3588794.461	2583845.523	1919036.845	0	0	0	0	0	1223789.001	1277435.929	1298625.624	2829136.669	3510234.025	2479578.767	0	0
Q14789	1944310.722	1574415.998	1204521.274	0	0	255621.7235	0	2103041.242	0	1050187.256	0	0	73366317.6	1304872.02	0	1715956.918	2369185.739	11910915.23	0	0	5398086.942	17406566.07	1692653.057	9139077.231	15053332.66	6253122.387	0	0	12244857.15	9607677.016	6970496.886	3860632.788	4508011.62	5155390.452	5025537.499	4874224.574	4722911.65	4571598.725	4420285.8	2121588.231	1848764.896	1734335.735	0	5276066.008	885352.0858	0	1168784.684	2337569.368	0	3223380.324	0	1457452.242	289208.1116	0	0	560638.0207	322962.6719	0	264054.3575	275874.4597	0	0	0	0	1427901.987	0	0	0
Q14790-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135955.2005	271910.401	348620.9427	385240.4363	421859.9299	458479.4235	495098.9171	282457.1996	333629.5935	227832.4709	0	156558.6958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14894	0	0	0	0	0	0	19378505.08	5015014.725	0	0	0	0	0	0	0	0	0	0	3245002.462	0	22366180.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899408.748	570536.1551	597756.0247	0	1070199.746	0	0	0	0	0	0	0	169140.3778	0	0	304511.7806	0	0	0	0
Q14980	0	217302.4896	434604.9792	1176748.838	492816.5803	1512684.793	1467806.844	9839538.412	7360247.94	4078800.163	6790792.892	7320967.722	11841219.87	3870449.239	1305112.266	0	884297.406	1735633.063	6418411.622	2697962.364	3000912.546	2906832.22	3556721.622	2329761.374	4303045.761	1360464.94	44926406.82	13150464.37	10453270.79	13416416.67	16379562.55	9727103.293	11362205.43	12997307.56	0	578157.9588	1156315.918	1734473.877	2312631.835	4015476.127	342782.9653	0	2280116.944	4721241.94	6106690.059	8615701.362	5483638.535	2351575.709	698995.681	5259248.789	2074115.626	1267177.426	2636627.565	237562.4332	0	43126061.1	82064050.96	59820912.86	43681123.01	38829660.54	16707534.35	16547818.82	11581720.58	20497402.68	24383895.55	23721912.16	171550.045	171550.045
Q14997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793220.025	0	0	5122524.802	7601623.077	0	0	0	0	0	0	0	1296348.092	522462.9344	245050.9004	217170.3543	189289.8082	0	385835.0451	771670.0902	266168.5221	236949.2053	207729.8885	178510.5717	149291.2549	62175.65982	0	1396189.517	2359071.383	721819.0492	0	882015.0692	15305999.36	29729983.65	29913315.36	3210791.434	2244353.928	1624723.506	2138669.721	3313900.204	3053045.923	10580096.65	7247140.133	517946.3099	4217037.7	4756389.927	1570872.37	1343527.598	1131654.668	1061142.472	1589251.187	1012036.194	0	0
Q14BN4	113016.5143	56508.25713	0	0	0	0	0	0	247333.2372	1992744.312	1628819.7	0	0	5717854.342	975711.0016	0	1503867.766	805857.0933	2400177.471	0	0	0	0	0	0	0	0	1617768.385	0	0	0	631846.9294	1070331.881	1508816.833	0	462954.0049	925908.0098	1388862.015	1851816.02	3083461.065	1639774.917	663175.0053	163946.2597	3791778.29	2937727.853	9143810.077	10421065.82	11698321.57	18812317.38	3284715.123	7002089.232	6074907.919	2094320.313	145118.1822	0	232226.5699	0	0	0	0	183367.7448	0	0	752608.9741	0	659955.7091	0	0
Q14CX7-2	0	0	0	0	0	0	0	0	0	0	0	0	19301842.59	0	0	0	0	0	0	0	0	0	0	9068613.085	11195726.97	14515301.79	5771357.122	1514943.105	605876.3389	487759.4024	369642.466	1089011.006	1248486.288	1407961.57	0	46109.81047	92219.62094	138329.4314	184439.2419	0	851311.6328	417018.9734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14CZ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357245.7734	6017873.523	415193.1039	513958.2266	364333.0298	1187319.661	0	0	0	0	0	0	0	1168916.819	1978017.233	989008.6167	0	429007.2478	214503.6239	0	297905.0161	2687031.172	5076157.327	7465283.483	9854409.639	0	0	0	0	0	0	0	89817.16114	179634.3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14TF0	0	0	0	0	0	0	0	2643907.018	0	0	0	0	25196998.46	0	0	1463122.047	68449082.99	7372908.903	11445318.52	0	0	0	4050331.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120757.2398	0	0	0	561406.8078	4151450.547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14X33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15004	0	0	0	397535.0244	428070.2885	448539.2461	1058331.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15005	0	0	0	638261.4971	0	693325.8759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4482221.214	22020730.37	66367423.64	507211470.8	270927795	216956175	103552744.6	92666262.25	81779779.9	57916192.28	42067802.78	26219413.28	191101695.4	208678710	226255724.5	243832739.1	261409753.7	194403443.9	125891560.6	148799759.7	101397041.4	77517047.41	16243174.91	15434579.01	21279643.6	27124708.19	61601231.68	37997688.71	15778010.64	11892728.61	7898206.74	5607365.215	8935348.639	5587713.094	4815730.684	538703.5627	3379852.531	3842470.192	1998125.822	2006894.8	1024528.985	8313856.312	6905077.905	4103257.204	238470.563	238470.563
Q15008	0	91748.73882	183497.4776	1214010.99	0	0	0	1860681.096	10733998.22	10860679.93	1965740.664	1818517.927	586776.7834	1073370.993	0	1114429.031	0	0	0	5458388.683	0	0	0	2282697.186	0	0	0	0	0	0	0	0	2618801.313	5237602.626	0	2273261.525	4546523.051	6819784.576	9093046.101	3933667.566	7548362.946	29963238.47	126603661.7	118924335.9	18344005.89	29123290.48	34328712.15	39534133.83	24641621.83	5219247.834	8222817.5	12458075.46	8668901.432	9695198.627	11615028.28	61112042.81	71043018.85	108444128.7	40134916.95	18791824.39	6040718.513	3767225.15	2187293.105	1878058.088	547888.1665	535364.1435	0	0
Q15018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910664.4024	1821328.805	1895588.837	1745711.382	1595833.927	2310781.941	1733086.456	1155390.971	577695.4853	0	0	0	0	0	1591893.893	1195896.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15019	0	0	0	0	0	0	0	0	1025249.723	1139342.539	2030294.759	2846986.946	0	0	0	0	0	0	0	0	0	235777.4055	2405102.513	0	0	2086199.999	2259537.474	0	58149137.18	54742449.18	51335761.17	38040548.59	21432944.56	4825340.524	0	8971385.536	17942771.07	26914156.61	35885542.15	992960.6631	1497645.395	1503555.446	5856476.273	566043.5553	7505524.685	1538607.335	3449523.866	5360440.396	3856428.483	15801194.38	12515614.37	8580241.055	13721846.19	6211518.991	1860849.269	1491543.147	1215956.982	0	349221.5576	1250242.486	0	0	508648.7905	706347.208	0	0	0	0
Q15020-4	0	0	0	0	0	0	0	0	1358831.267	0	0	0	0	0	0	0	0	0	0	0	0	0	693494.0481	0	603545.9529	593239.4003	0	626369.321	1754828.717	877414.3586	0	1707548.308	1122897.702	538247.0953	227522.5536	170641.9152	113761.2768	56880.6384	0	272919.4341	0	336080.1025	6169588.86	9627040.843	11119472.9	7202949.287	3739159.615	275369.9431	454665.5186	0	0	0	0	0	0	0	180388.6947	0	0	0	0	0	0	0	0	0	0	0
Q15031	142802.211	71401.10548	0	5944790.695	431337.6339	9374878.661	0	0	0	381534.642	0	0	0	17376751.54	2002978.791	11721024.81	2145252.461	7627809.889	3269795.847	15012995.36	83465730.09	124615422	161287769.8	143955161	122227658.1	309785996.7	364100784	544097733.6	236898177	201587200	166276222.9	111839993.7	92872966.28	73905938.91	65565991.88	67484066.54	69402141.2	71320215.86	73238290.52	37873553.61	20886817.39	12871394.64	20902241.19	26507276.02	4098791.031	6338577.883	4072325.534	1806073.185	5733061.913	732942.4381	841269.3508	2429871.874	778445.0268	0	169781.8346	241975.7518	1098620.845	5141600.333	1826861.67	676364.5096	0	153711.7809	247309.2126	488372.0297	1077695.42	164369.0927	0	0
Q15046	0	1420262.164	2840524.329	0	0	852969.3301	0	9206706.475	1626657.487	0	0	0	0	0	0	15961702.72	794373.3354	6331620.359	16036755.56	15774551.1	89407157.35	26193322.57	15719462.69	10126223.94	10669708.4	29478422.08	65880060.65	68283457.41	92092458.75	83050621.08	74008783.41	49523585.74	66226159.01	82928732.28	117916763.5	188072878.3	258228993	328385107.8	398541222.6	386735006.5	361674035.4	268283887.9	89758026.99	66413214.53	5817532.399	4193205.299	2852104.185	1511003.071	1667090.885	1182226.447	0	373198.1065	0	447818.5081	493743.9298	496809.4685	850571.6752	0	267874.2685	846434.6394	101746.5753	0	545704.3305	1604708.614	4280678.861	2457860.531	143402.8259	143402.8259
Q15056-2	918268.1877	2043448.226	3168628.265	11827549.88	19688662.64	15142824.29	27796628.15	74289126.44	64324660.12	14335069.25	19845927.66	40209561.38	13218526.06	18722080.99	4726671.499	9816691.02	5300523.049	0	0	0	0	3166706.297	0	0	0	1558139.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15067-2	0	92927.14536	185854.2907	0	0	16739619.2	38261574.9	8284642.4	0	0	0	0	455698.5763	0	725843.1694	2303478.463	1387877.006	137922.8151	1195127.656	0	1513381.507	36841577	319663299.4	238086169.4	319453422.9	200225846.1	52353491.19	76707370.41	39672587.59	32718590.8	25764594.01	11410151.32	12077672.37	12745193.43	2774850.688	3363613.104	3952375.52	4541137.937	5129900.353	2170262.067	2470761.74	2388933.959	642225.5558	1268426.705	0	373462.3771	737855.4684	1102248.56	0	0	185457.8848	338674.7591	0	0	0	0	0	1292090.934	88208.71429	0	0	0	0	0	0	0	0	0
Q15070-2	0	0	0	0	0	0	0	0	0	345882.1385	4933475.239	21060923.66	21590425.8	40375018.79	47748816.6	33661897.42	68235143.95	140129234.2	261891855.3	232149210.7	178236306.9	77918858.82	47769525.81	93784799.48	125043035.9	34805708.54	33622545.13	63976567.72	60695045.46	97838730.58	134982415.7	112603819.7	92154384.55	71704949.38	31033990.79	34821174.37	38608357.96	42395541.54	46182725.13	26535096.5	13839465.82	11332472.58	46010492.78	47346164.34	4692989.013	9206586.352	9755007.864	10303429.38	8667834.74	8297615.683	9547447.349	4651594.63	3827430.793	2708725.384	1881222.128	2017681.845	4442436.479	0	4381966.566	910676.4147	1479170.479	4007591.254	6803958.372	6907600.488	18887658.52	8517849.174	472515.795	472515.795
Q15075	405102.7728	202551.3864	0	0	0	0	0	2441379.656	0	1270492.82	976383.6904	1197842.435	2310654.611	404165.8134	40589270.15	4295381.915	15807320.65	37031515.47	26470302.16	28658943.04	34362382.63	12160530.81	16461630.58	12684507.29	26323271.62	4727800.655	95701505.94	41974096.04	33795786.51	17734585.92	1673385.33	575148.8779	498138.0288	421127.1797	1530799.34	1616615.205	1702431.069	1788246.933	1874062.797	1135114.21	2003459.283	1307034.234	1376873.74	1755645.554	497549.4261	0	937209.1808	1874418.362	9986544.928	2426916.848	8641345.218	47549191.41	50760780.46	70377777.73	39699461.5	39174101.2	27036597.97	31698511.17	16644270.38	23981106.35	12133258.08	8838505.484	3497279.962	4587088.584	7015591.056	7272483.681	199053.4049	199053.4049
Q15084-3	1470305.402	1190286.699	910267.9965	291202.1533	1129612.577	2887715.847	5352764.537	3544589.2	132268650	581967299.1	817138347.8	800603706.5	816442571.4	999949875.1	620105147.3	520586469.1	435717750.5	392230200.9	290060576.4	159983978.9	103410759.2	30947622.36	34174966.74	55202544.25	40991706.2	39454518.72	30357842.5	30438565.15	22614402.22	15338456.59	8062510.967	12437846.74	12196123.25	11954399.76	9652600.612	10434643.92	11216687.23	11998730.55	12780773.86	69750039	26989401.65	34690919.01	15122835.82	18504970.69	3126208.032	5654309.28	4833136.506	4011963.731	4028372.532	1246179.927	1143570.868	1040947.395	1393330.59	1391122.729	525850.4027	597227.4836	446617.2782	0	104538.2336	286949.7994	89208.13757	0	193876.104	0	0	0	0	0
Q15120	0	0	0	0	0	0	520540.9665	0	0	3176292.112	9478304.556	14800593.89	4819814.866	9191570.978	1557202.373	1813496.786	10129034.82	18106378.59	11956081.48	16823705.29	4578127.409	3467470.24	6442460.245	290457.3907	3856812.877	3422303.996	4815298.242	8555279.498	0	811719.0952	1623438.19	1535147.792	1396405.739	1257663.685	1438689.031	1079016.773	719344.5156	359672.2578	0	0	323226.9425	0	0	135253.6822	0	111928.2	55964.09999	0	0	111241.0965	0	0	0	0	0	0	0	0	132947.3208	0	0	0	0	0	0	0	0	0
Q15139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026474.848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15149	687694.5101	3878866.256	7070038.003	21491228.23	20166653.64	19533223.49	19367549.86	1191163.597	6678237.65	8382326.416	19035409.79	41744565.03	31311258.67	56753788.53	38750091.07	36841024.44	38010325.65	96817208.28	454854880.5	620466957.8	616150266	399106401.2	357863614	123633248.4	55648176.52	8049513.659	51054120.8	337619790.9	39779665.22	38037437.41	36295209.59	108811392.8	57769164.14	6726935.51	13320078.03	13973090.63	14626103.23	15279115.83	15932128.44	3655582.843	3778973.179	37309650.65	20643039.8	82845294.85	18168049.73	3044685.363	8141844.994	13239004.63	38839722.04	36541944.62	36570457.01	21313018.57	28485896.27	92583466.27	28092450.23	30139804.86	17014472.62	2609030.509	7537080.994	11727561.9	15353385.48	9797180.644	2432368.03	2422376.199	7792890.11	7351935.429	0	0
Q15155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2208437.154	1105852.249	350927.3041	3085178.823	5819430.343	5696712.696	3583893.443	3877570.129	2568710.026	0	182257.8084	1658610.202	1212089.022	1039448.26	0	275273.8448	878267.2319	498918.8282	409186.9544	425043.1892	0	0	747981.8365	0	0
Q15185-4	611377.9718	2846830.786	5082283.6	2512540.516	3502498.104	6441667.433	9715163.068	5582019.265	12047158.73	5978638.952	11134656.45	1014630.851	10361833.17	2883915.155	769171.532	887348.5299	3547472.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255669.7727	0	248053.9751	0	0	332308.2406	0	0	0	0	0	0	0	0
Q15257-3	0	0	0	0	0	0	0	0	1153228.757	1544493.361	2327695.258	4655318.443	1419901.795	4956154.46	9764797.888	16377112.04	22453893.88	53713932.11	13334612.92	3401666.866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15276	0	0	0	0	0	2309364.49	847491.7217	0	1455290.028	443301.8837	0	0	1080169.954	0	0	0	0	0	0	0	0	536421.2258	8932345.565	0	8398278.749	0	7488707.466	15953534.35	9730202.467	4865101.233	0	2253459.25	1126729.625	0	0	345485.7326	690971.4653	1036457.198	1381942.931	1056914.143	1193469.959	2502882.628	5881529.124	460359.3483	3980875.901	5684460.151	3338193.878	991927.6054	4742287.488	10336222.95	6623694.605	3121907.629	3190370.526	375744.7139	2606428.645	2710551.253	0	0	1815779.123	2581587.211	1308788.029	1362747.277	845449.6309	2369522.084	0	1898832.158	214916.847	214916.847
Q15286	2563112.295	2012192.224	1461272.153	20184746.57	37083017	33363920.33	20619111.3	25328941.55	11027410.64	12209757.21	21691136.91	20821158.17	6336800.062	18303572.49	10915311.87	33140587.67	10074859.35	155566.4799	0	0	4087449.018	0	0	0	0	2670334.076	2031712.21	0	17057176.34	8968310.388	879444.4372	1446905.444	8063483.963	14680062.48	1604026.315	2586728.475	3569430.635	4552132.794	5534834.954	3247789.315	2412285.868	1347491.657	3223332.275	617360.0968	3502498.104	234213.4042	553837.8582	873462.3122	1315827.237	680160.3961	347011.2946	2791675.114	1435013.268	219536.7772	863660.2762	890952.2196	1116110.753	0	0	0	258072.2325	0	0	0	1333581.415	0	0	0
Q15311	0	0	0	0	0	0	0	579689.527	0	78058.32161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2963193.927	0	0	0	0	0	0	0	0	0	0	7421919.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15366-3	386147.3649	3615834.146	6845520.926	26256002.74	68396204.85	63331190.13	183668749	71612642.07	300021102.7	245612163	261021564.3	181236585.2	173775852	131227351.8	64735216.47	40255424.34	43473423.15	23313662.17	40629367.21	30332856.92	22506243.48	16377280.21	11913269.64	10924441.21	18228351.47	17447503.98	12315681.66	9915552.241	3411589.025	3631065.741	3850542.457	5809700.38	7147005.608	8484310.835	3021693.823	2266270.367	1510846.911	755423.4557	0	570440.0567	6497661.564	1420454.361	3233638.827	488348.0051	1415625.417	1749711.478	1315051.242	880391.0063	464227.3086	252834.8701	531722.0145	0	262468.734	254324.3952	221437.1229	591485.6046	222909.8308	0	504478.1202	683932.258	647270.7214	971638.8323	1795021.87	806385.6344	1345761.886	874879.7635	0	0
Q15370	152687372.1	77009683.94	1331995.791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1709614.424	918868.8026	1657673.243	0	0	902231.7684	1804463.537	1415072.851	4696965.084	7978857.316	8841532.584	11517392.32	14193252.05	16869111.78	19544971.52	0	9521428.709	9270131.413	10354121.28	10922062.78	3126080.702	2611714.057	1305857.028	0	3856236.286	2111072.665	1906904.423	348548.8689	1188448.818	1535291.94	697698.3527	0	0	0	809148.4632	518210.5805	275009.5742	270613.0727	220468.9316	0	0	0	0	0
Q15392-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2616374.829	7453559.479	34949207.46	151889010.7	134347666.6	161156739.6	74477791.61	95127582.32	6512131.579	3019243.314	4481572.55	7053501.872	8326421.176	4732413.378	11489860.13	6914927.99	2339995.853	5468070.596	7708736.748	9949402.899	3305232.129	5598037.665	7890843.201	10183648.74	12476454.27	0	547006.4637	9019867.175	8801171.259	229997.0872	0	0	365137.8539	730275.7077	2725590.652	698899.5826	1205890.676	961440.3904	0	13315393.24	0	2519699.846	0	0	805520.7489	1433456.474	781279.9294	1460239.096	1356861.25	0	0	0	0	0
Q15393	0	0	0	0	0	0	0	0	0	0	0	0	0	33698582.98	15000959.04	10366373.82	0	5960502.783	6387419.89	21229119.87	8308787.121	13316306.17	6865701.589	12014941.74	30148215.87	17015428.79	4420766.292	9148062.431	2566884.157	2411420.983	2255957.809	6010041.504	6679790.84	7349540.177	19399800.48	25372676.53	31345552.58	37318428.64	43291304.69	49230125.27	53561616.16	35153392.52	45044655.89	18581287.23	3542953.125	5431678.135	5103788.018	4775897.901	3029787.71	359239.815	2883864.704	1093438.74	3364548.862	554343.576	1589167.101	553791.0102	1337401.326	4681265.009	0	801614.3492	0	0	0	0	571665.3112	0	0	0
Q15404-2	0	0	0	0	0	0	0	0	0	0	895372.7457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15417	3118873.322	1559436.661	0	720545.7455	1024937.403	3085022.664	5072817.908	4695271.35	4834157.551	14720351.73	17299392.34	37939164.79	22047397.68	41578161.05	11463096.73	18057176.21	4581349.108	0	9103929.244	6772774.444	9510497.517	0	1499855.658	0	5381654.117	6733133.857	3389150.051	0	3080674.211	1540337.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8241398.124	4391216.036	7381798.005	8693300.814	5547760.188	5317364.292	4056553.385	2535315.835	1697962.494	1685445.678	0	0	0	0	0	0	0	0	0	0	907709.3768	1815418.754	2723128.13	3630837.507	11098163.08	4403708.827	8319958.56	6948634.501	5399288.172	1006150.167	1087905.875	543952.9373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15436	0	0	0	0	0	589563.6368	0	1517729.959	1750288.068	0	1871660.338	1498221.985	932779.0449	1552950.02	0	2327695.258	0	0	3495482.922	3935373.312	2681049.047	254300.3706	1808667.842	22258669.99	971122.3034	11431312.18	2132855.768	11303373.99	163843268.7	340075514.5	516307760.3	265092532.4	271564807.2	278037081.9	153933143.6	143401882.9	132870622.3	122339361.7	111808101	39922270.43	39304458.67	49857912.04	27959317.92	30730161.3	7729006.301	7046414.616	3523207.308	0	531760.4538	317893.4817	238775.6754	278397.0425	213924.6311	0	0	743729.4826	0	0	0	403829.4691	278421.0671	0	0	0	0	0	0	0
Q15437	0	0	0	0	0	0	1696040.526	0	0	0	0	0	1032889.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4897894.81	7638188.515	9493548.163	11348907.81	12300353.97	10255692.5	8211031.032	9852751.941	8968460.542	8084169.142	7199877.742	6315586.342	7540840.844	3081394.949	5304054.665	1608951.358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15583	0	0	0	0	0	0	18866757.11	13848979.56	0	0	7457955.981	9081057.827	10954015.49	0	0	0	0	0	0	0	0	0	0	0	0	0	28377855.25	0	0	0	0	14579087.1	18645250.32	22711413.54	0	12361256.32	24722512.65	37083768.97	49445025.3	0	28212085.52	33545546.29	10288774.37	0	0	491375.1044	245687.5522	0	0	226292.4942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15599-2	0	0	0	0	0	0	0	0	0	0	0	11871635.02	6315105.85	7536035.924	8723860.102	19787187.52	10086271.03	6796318.55	5585719.053	6263693.21	0	5859599.471	5954736.879	0	3489332.625	0	1764486.606	5263308.946	1993873.468	2890915.923	3787958.379	0	0	0	1054631.806	790973.8547	527315.9032	263657.9516	0	0	0	1839731.647	0	2914904.485	202464.8978	421655.7208	541130.0471	660604.3733	0	0	0	1892177.344	0	0	0	327287.0996	224702.0658	0	0	0	0	0	0	0	0	0	0	0
Q15643	0	0	0	0	568229.7937	0	6978905.495	0	0	182204.9543	0	0	0	3227656.702	2026306.676	0	0	10725061.07	0	0	5432922.609	0	31104791.28	3792450.978	125381.9749	0	1932226.349	0	0	701830.5836	1403661.167	571689.3358	1875624.396	3179559.457	415625.5467	311719.16	207812.7734	103906.3867	0	892874.1875	0	3026979.235	0	3359695.893	1359816.276	5845278.408	2922639.204	0	0	14978529.67	50497.3027	580194.0435	403373.0017	6559748.332	7988431.118	163736842.1	64196301.5	18293458.13	5191487.41	2116014.525	884794.7152	246420.3025	161197.8457	349389.7298	329233.092	579353.1826	0	0
Q15645	1089347.351	904787.9857	720228.6208	212211.6773	0	0	0	0	5240005.086	12584901.31	15376655.7	26356161.29	16686284.59	23035745.62	18020130.28	11564672.73	10517969.04	14171125.4	18218141.02	23901231.76	8639245.468	4094560.299	2683523.58	2169204.985	256246.3631	4890293.427	0	1583533.333	0	0	0	3496708.176	3656748.036	3816787.896	3389438.346	2542078.759	1694719.173	847359.5864	0	0	0	7967037.214	0	0	0	0	0	0	494714.5236	1116062.704	0	0	0	413631.5051	801676.8132	949356.0176	527604.1983	0	0	0	0	0	0	0	0	0	0	0
Q15691	249663.6232	520613.0403	791562.4574	1613227.736	1694214.656	809196.5124	0	0	0	0	0	1308956.202	0	1375648.486	2237290.696	6648327.025	35614400.53	146706928.9	174181195	390063878.9	377366758.7	295064660	223848111.5	97694130.13	44232480.33	168339445.8	99131978.3	28222872.56	54929120.3	48031814.35	41134508.41	8487217.811	8222202.47	7957187.129	5590956.415	6928297.679	8265638.943	9602980.208	10940321.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
