Uniprot ID	iBAQ WT_4_72	iBAQ WT_4_01	iBAQ WT_4_02	iBAQ WT_4_03	iBAQ WT_4_04	iBAQ WT_4_05	iBAQ WT_4_06	iBAQ WT_4_07	iBAQ WT_4_08	iBAQ WT_4_09	iBAQ WT_4_10	iBAQ WT_4_11	iBAQ WT_4_12	iBAQ WT_4_13	iBAQ WT_4_14	iBAQ WT_4_15	iBAQ WT_4_16	iBAQ WT_4_17	iBAQ WT_4_18	iBAQ WT_4_19	iBAQ WT_4_20	iBAQ WT_4_21	iBAQ WT_4_22	iBAQ WT_4_23	iBAQ WT_4_24	iBAQ WT_4_25	iBAQ WT_4_26	iBAQ WT_4_27	iBAQ WT_4_28	iBAQ WT_4_29	iBAQ WT_4_30	iBAQ WT_4_31	iBAQ WT_4_32	iBAQ WT_4_33	iBAQ WT_4_34	iBAQ WT_4_35	iBAQ WT_4_36	iBAQ WT_4_37	iBAQ WT_4_38	iBAQ WT_4_39	iBAQ WT_4_40	iBAQ WT_4_41	iBAQ WT_4_42	iBAQ WT_4_43	iBAQ WT_4_44	iBAQ WT_4_45	iBAQ WT_4_46	iBAQ WT_4_47	iBAQ WT_4_48	iBAQ WT_4_49	iBAQ WT_4_50	iBAQ WT_4_51	iBAQ WT_4_52	iBAQ WT_4_53	iBAQ WT_4_54	iBAQ WT_4_55	iBAQ WT_4_56	iBAQ WT_4_57	iBAQ WT_4_58	iBAQ WT_4_59	iBAQ WT_4_60	iBAQ WT_4_61	iBAQ WT_4_62	iBAQ WT_4_63	iBAQ WT_4_64	iBAQ WT_4_65	iBAQ WT_4_66	iBAQ WT_4_67	iBAQ WT_4_68	iBAQ WT_4_69	iBAQ WT_4_70	iBAQ WT_4_71
Q99766;Q8WXQ4	421380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99797	0	0	0	0	0	0	0	0	0	0	1407500	0	0	0	0	1282900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157070	13072	50079	0	153400	0	0	0	0	0	0	0	0	0	0	0	0	168380	2057200	1966800	316030	0	0	0	0	0	0	0	0	0	0
Q99832;F8WAM2;F8WBP8;A0A0D9SG95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607650	4049200	18587000	132860000	354510000	50398000	20124000	1351900	0	0	0	0	0	0	44117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148540	0	142410	140240	0	0	0	490430	452530	0	0	0	0	0	0	0	0	0	0
Q9BPW8;H7C2U6;F8WCR5;C9JDV8	0	1212100	0	0	0	532240	500410	2027600	1629900	1795400	3774600	1395900	1444900	1995500	1332800	966470	1447700	690390	1248000	575090	0	272370	270740	1322500	865170	3064700	1685700	4208200	6004400	1277700	771570	2568800	3263500	11800000	6752000	6894100	5198100	7614400	8833100	8064800	12554000	14852000	15367000	19090000	31933000	42997000	28688000	35275000	24202000	45800000	32434000	22232000	27238000	99910000	60089000	16242000	142760	0	0	0	0	0	0	0	0	0	0	0	138320	0	0	71978
Q9BQ52;G5E9D5;E7ES68;H7C2I4;V9GYS7;J3QRS2;V9GYU5;J3QL08;V9GZ72;J3QLK4;J3QQT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35112	0	0	0	0	0	0	0	0	0	0	0	153220	541380	949150	3029500	2932700	2898800	2305300	863440	3812500	2817000	2752500	2731100	9088900	2915700	836930	67655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BQ69	535180	0	0	0	0	0	0	0	0	314160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110900	724610	2200100	855580	1287100
Q9BQ95;J3KTF5;K7EPL5;K7EN32;K7EJI1;K7EIK2;K7EJG5	0	0	0	0	0	0	0	0	0	0	0	0	0	292940	1241600	756120	254330	350270	184560	2669400	1211100	3640000	9836700	33959000	13214000	580330	1060300	3113700	6859100	6089300	20758000	35792000	37113000	5388300	276310	57868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BQC6	0	0	0	0	0	0	0	4182300	7461500	22680000	34390000	72305000	110520000	276730000	192620000	143500000	63237000	16522000	5367700	4376200	0	3672300	0	0	0	0	1413000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BQP7;Q5QPE7;Q5QPE8	45736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123580	0	269160	910300	2167700	1689200	739220	117400
Q9BQT8	0	0	115110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187600	1842500	642380	598650	265430	0	0	146260	0	0	0	0	0	0	0	0	0	0	0	0
Q9BRQ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762830	0	0	535990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26739	0	0	0	0	0	0	0
V5IRT4;Q9BRT2;Q5TAQ0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502320	0	0	0	0	0	0	0	0	0	0	0	0	0	743540	0	0	0	0	787820	0	0	3145500	10797000	16567000	11059000	13270000	7968100	6539300	2702200	0	0	0	0	0	0	0	208290	0	0	0	0	0	0	0	0	701110	0	0	0	0	0	0	0
Q9BRX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477250	0	0	621860	38085	0	38050	0	351890	0	0	0	108510
Q9BSF4;K7ENF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250000	627690	0	0	0	0	0	0	0	0	0	118780	0	0	0	1284500	2027000	3084100	4420300	19178000	16708000	24432000	16805000	7436000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BSH4	0	0	0	0	0	0	0	0	0	0	0	189290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170770	0	0	0	0	0	0	0	0	364420	0	347190	2136800	5863400	812380	9342700	7077700	5884300	1790000	801650	0
Q9BSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118290	0	0	0	0	0	70423	0
Q9BTZ2;F5GWZ1;H0YN69;Q6PKH6;A0A087WXI8;P0CG22;H0YLE1;H0YKN3;A0A087WSZ6;F6TD35;E9PFL3;H0YNP7	1744300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691900	4471800	5263800	16281000	0	0	0	0	0	0	0	0	0	0	269290	474100	0	143060	1016100
Q9BU61	0	0	0	0	0	413350	408200	849660	0	1148200	769920	596740	819990	1886700	2870700	5475800	1490300	2049600	0	3077800	2975300	515040	1298000	41867000	11733000	973420	0	0	0	1480000	5173500	7280900	23625000	35938000	9776800	4297400	0	879890	1178000	641790	1085700	2099100	1272300	1477800	12980000	38294000	4960800	341480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BUB7;D4PHA6	0	1003400	0	0	0	0	0	0	409360	410310	0	0	0	0	0	0	1781200	2229700	1413900	9788800	2343800	7810600	4597800	6862400	5635000	4053000	5016500	9254800	5101600	778230	1263900	0	405830	0	0	0	0	0	0	0	0	0	0	0	0	298950	0	0	0	0	0	0	425450	423130	0	893350	1778000	1029000	2041500	524570	1407200	2229100	1186900	336840	385030	0	0	0	0	0	0	0
Q9BUP3;E9PI87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171380	0	0	0	0	0	0	0	21624	98783	0	0
Q9BV79;H3BM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286520	0	376040	295910	295230	227880	2260500	3773400	5845100	4957400	980510	1270000	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BVS5;F8WDR2;H7C2E8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208510	0	515220	1095100	1070600	2363300	1680600	3117800	2302700	449360	897600	88500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BVV7;J3QRI1;J3KRJ3	151060	0	0	0	0	0	0	0	0	376380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BW92;U3KQG0;F6S7Q7;Q5T5E9;U3KQ50	0	0	0	0	0	0	0	164520	0	205980	115590	149500	151000	94685	128540	0	113290	164900	113950	97143	0	0	133470	0	101960	0	135430	208190	240810	62748	739470	190600	177520	263650	0	278490	130830	741420	1150300	1312700	1956800	3465100	4877300	8794300	12600000	8999900	1219100	1053200	695600	1703500	3318200	2627100	4344000	10042000	6006700	7249800	5681300	1459700	479860	13039	0	0	0	0	0	0	0	0	0	0	0	0
Q9BWH2;H7C0K8	1095900	0	0	0	0	0	0	718780	797220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629230	0	0	0	0	0	0	0	0	0	0	0	29647	0	0	1311400	0	644030	0	0	0	0	0	0	0	0	533910	596320	648610	589780	751470	0	0	636320	0	0	0	1174200
Q9BX68	0	0	0	0	0	0	469770	610000	487270	671420	460140	0	0	685720	493110	852200	0	864010	0	0	0	654560	387800	0	0	0	0	0	0	0	0	0	0	1187400	782210	953410	534130	587490	523550	580210	554980	542410	376830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXK5;A0A087WX97;A0A087WTL4;E9PDD6;F2Z2C3;A0A087WW80;A0A0A0MR90;F6VJB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387440	63819	0	0	0	0	0	165000	0	214890	0	0	0	618630	634970	1222700	2438300	1383700	511360	182410	0	140120	0	0	0	255160	0	0	0	0	0	70607	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXR0;K7ESP6;K7EJ21;K7EL95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXW7;A8MYZ9	0	0	353790	0	0	0	0	546260	547490	0	1141300	0	0	233270	0	0	0	0	316000	0	0	0	0	0	0	0	0	0	0	0	0	0	555540	1333600	0	0	0	0	0	0	0	0	0	188830	0	327340	63807000	452430	397730	883810	1504300	705440	1691500	7385200	8448000	3912700	3682300	574060	0	0	0	358280	2934300	4252600	7452500	2088300	9427900	10501000	4400000	377060	0	0
Q9BYC8	0	0	0	0	0	0	0	0	861560	1043200	7591900	21207000	29928000	121170000	87826000	51984000	18477000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYC9;I3L2X1	0	0	0	0	0	0	0	832340	1339100	30332000	20400000	73703000	196000000	343410000	271820000	135700000	56029000	14204000	6940000	5449900	0	637910	603200	0	2460200	0	0	0	409140	498070	0	0	0	0	0	0	0	0	0	0	0	458130	0	1157700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYD1;E5RJI7;H0YAX3;E5RFI2	0	0	0	0	0	0	0	4701800	4843600	21266000	26698000	51477000	146130000	285810000	220400000	190000000	72913000	8305300	8624800	1989400	385780	4391500	2606900	0	65660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYD2;Q5SZR1;A0A1W2PQB6;A0A1W2PS92;A0A1W2PPE5;A0A1W2PPK1;A0A1W2PRK9	0	0	0	0	0	0	0	3134900	4430700	9796800	23203000	43249000	107740000	145810000	152750000	110630000	30647000	1856200	380860	0	0	0	0	0	0	0	0	0	0	0	422540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228010	0	0
Q9BYD3;K7ES61;X6RAY8;K7ELQ0;K7EKI4;K7ELF1;K7EJ73	0	0	0	0	0	499960	742230	2153400	5183500	7928100	16084000	39320000	71997000	145180000	143840000	111050000	45660000	7710300	5752700	3109000	851900	2806600	0	0	0	0	266480	997220	1468600	991280	1230300	1215700	0	1060600	717530	0	0	525630	436140	0	0	652460	563970	506700	501480	570390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306150	0	0	0	0	0	0	0	0	0
Q9BYD6;H0Y8N7	0	0	0	0	0	0	288750	1016400	1873100	7647900	18851000	42387000	69202000	176940000	115090000	67901000	19799000	801990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96103	0	0	0	0	0	0	0	0	313970	437620	0	250300	0	0
Q9BYN8	0	0	0	0	0	0	0	0	418000	716750	4254500	3260200	12800000	43315000	44723000	51793000	35461000	64083000	53282000	25299000	2582900	4247200	2988900	1849600	1764900	2675500	3624100	3447600	5388400	19237000	14023000	4900400	11382000	109280000	48581000	28064000	13631000	28536000	9954800	4924200	3772300	202950	174770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYT8;E9PCB6;H0YAK4;H0YAF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21579	160500	80642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BZE1;S4R369;A6NHR2;H0Y4J2	0	0	0	0	0	67521	145980	1652400	2815700	10739000	19038000	42508000	90208000	210540000	154800000	115220000	34685000	2112900	485620	112860	0	289260	0	157600	0	0	0	0	0	0	0	0	337730	1544100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759540	0	561350	0	0	0	0	0
Q9GZT3;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7;H0YJ07;H0YJU7;H0YJI1	0	0	0	0	0	0	0	0	0	0	554130	2669000	4977200	13865000	5822400	2710000	1596700	1209500	0	0	0	1189600	3130200	4080200	6071700	4714100	6596600	8229400	12336000	8604100	8444500	7619900	7659700	7772100	5056700	8249200	1840700	13239000	13208000	20589000	53930000	115430000	118210000	62552000	129160000	63094000	30965000	5798300	664880	2187300	1656300	0	609920	1368200	0	0	0	0	0	85017	0	0	0	0	0	0	0	0	0	0	0	0
Q9GZT6;H0YF06;J3KN19;E9PKQ5;E9PPJ7;H0YD95;E9PRC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052500	2734100	9049700	37078000	4263000	0	268480	95477	0	0	715470	0	81557	1198800	2011700	0	0	0	0	40497	0	0	0	0	27555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9GZT8;E7EXA3;Q6X734;B8ZZI0;C9JN42;H7C1A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5452600	6519800	3521500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9GZY4;C9JA07;C9J6J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069700	0	279320	0	0	0	0	0	0	0	0	1465100	1450200	1655500	14074000	21828000	16634000	9942400	1798200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184730	0	0	1456300	0	0	0	0	0	0	0	0	108510
Q9GZY8;A0A0A0MS29;E9PPW6;H7C433;C9JHF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H061;E9PI90;E9PIH8	0	0	678560	0	0	0	0	0	0	0	0	1086900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352900	1157500	1590100	1653300	1536400	2555800	0	0	0	0	0	0	0	0	0	0	0	199800	505800	0	332430	0	0	0	0	0	507990	0	0	0	0	178140	0	0	0	0	0	0	0	0	0	0	0	0
Q9H078;H0YGM0	0	0	77344	0	0	0	0	697010	398840	545380	261920	172460	0	95599	0	260530	951410	575280	546940	1033100	0	786600	700380	486090	140190	524980	0	142780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97709	793260	525460	543360	0	99560	0	105600	0	1401000	1212300	1379000	2252100	2545500	6786000	12458000	6379100	766110	0	0	0	0	0	6766.8	0	0	0	0
Q9H0R6;X6R772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202980	0	0	0	0	0	0	0	0	84818	400370	540780	0	0	73972	508190	0	0	0	0	0
Q9H0U6	0	0	0	0	0	0	0	0	774620	2492500	15072000	26189000	102980000	187040000	122930000	51254000	14771000	0	0	642910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2D1;E5RGK5;E5RFL3;E5RGT9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115820	0	0	891790	688020	2827000	2334700	3546200	3310900	1507900	1106600	587360	321320	351280	307510	0	0	0	0	0	0	0	0	0
Q9H2K0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272610	705820	914890	0	0	0
Q9H2U2;H0Y9D8;D6R967;D6RGV9;H0YAK2;D6RGI1;D6RAD3;A0A0C4DGB9	0	613590	200310	0	267970	356180	774870	1387100	1645500	1842400	1000100	1109200	377820	612660	788840	866920	912720	583340	446230	783450	0	390210	489630	663130	328790	544710	389510	1246200	1295800	1407900	4493600	4965200	7896400	9791800	7420600	7583100	3423300	6724500	4008700	2716900	2688400	5517900	4416600	3199000	5671600	5545800	3596400	3175500	2044300	3924000	2507300	2163800	2281500	4149600	2510000	4737300	2992700	3162300	2604200	957590	501940	0	0	0	0	0	48217	0	20255	0	0	0
Q9H2W6;A0A087WT90;A0A087WT51	0	0	0	0	0	0	0	310540	288590	417400	1225800	911240	1261100	2127600	786400	331820	0	217220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315960	640040	0	0	0	345840	596060	1676800	6490600	46711000	18449000	1931500	0	0	0	73710	0	0	282620	547300	1118300	206210	1412900	992200	269310	49511	0	0
Q9H3K2	0	2757300	1416000	0	0	2861800	3781600	4968700	5512600	6763900	3985400	4849000	3221300	2397200	774180	2677100	6144100	7591600	6786400	4706800	388490	1703000	515100	555600	1635700	1358600	2221700	2898700	2725500	4203100	5956600	5970800	6103600	6956000	4390500	7249000	3809500	4699300	4239700	1599100	3410300	3913800	3300500	2870700	4645500	6457000	4480900	5297000	2383000	5405500	5914000	5040600	4855000	13207000	9560000	7428500	10383000	5002000	3378200	2461100	1760100	866970	389130	0	0	0	0	0	0	0	0	0
Q9H4A6;D6REM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356850	759110	370880	359180	0	0
Q9H4B0;E5RGZ1;E5RIL9;E7EVL7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187840	0	296090	0	289750	0	0	0	0	0
Q9H5Q4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600800	0	194620	215290	0	0	0	0
Q9H6K4;B4DK77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949300	3177500	4246900	3332000	8521800	5913500	2967300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125080	0	0	0	0	0
Q9H7H0;G3V4P2;G3V3X6;G3V353;H0YJW1;G3V4H5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520430	372660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146600	0	187530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7Z7;A6NHH0;X6RJ95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132220	0	163350	41693	433270	294860	170070	0
Q9H845;H0Y8Z9;D6RCD8	0	0	0	0	0	0	350940	902010	952980	1542400	1051000	656330	2125700	6834600	9275400	12340000	8209400	10812000	11775000	22951000	16639000	33008000	45045000	147250000	51134000	10856000	5761100	21229000	30688000	36666000	77506000	120880000	120700000	47081000	10383000	1366900	111880	579470	0	0	499370	4287900	963110	712920	1660600	5849500	924780	1166000	751710	2113100	2468600	4062700	12990000	49740000	854370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H857;H7C519;C9J036	0	0	0	0	0	0	0	178330	570890	391780	680910	636210	258200	394220	276240	234390	454990	0	0	257830	0	336610	0	0	0	1026200	1622300	1630900	1325200	2715300	7582700	11311000	10738000	6958400	5902100	10440000	4263300	9049500	6786000	7251900	16459000	31943000	63244000	105400000	28418000	13389000	9165400	4226600	3861100	10626000	11187000	8449300	5875200	1417100	0	0	0	0	0	0	60457	67422	0	23892	0	0	0	0	0	0	0	0
Q9H936;E9PJH7;A0A0D9SFE1;A0A0D9SEI9;K4DIB8;K4DIA8;E9PS95;K4DIB6;K4DIB3;A0A0D9SFA8;K4DIB0;K4DIA2;A0A0D9SG84;E9PI74;E9PQ36;Q9H1K4;E9PJY0;A0A0A6YYN8;K4DIB4	0	1354200	996970	0	0	0	0	522860	457280	224230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114650	0	0	0	0	0	731440	422730	358610	733380	1412600	343090	695940	347880	268970	300500	0	0	0	0	0	0	0	458110	1597000	2014300	600350	0	0
Q9H9B4;D6RFI0;S4R2X2;D6RDG7;D6RAE9;H0Y9J5	0	46832000	37683000	0	26236000	71628000	48176000	76745000	64767000	67742000	28762000	14870000	15444000	14170000	6769500	7519900	11439000	13571000	10221000	8727500	2644900	6692100	9355000	4303800	4435300	4380700	4012200	7722600	5492600	8195400	7673100	8939600	9442900	11605000	6972800	8347100	3766100	9652500	5746800	8017900	12164000	17321000	18211000	24772000	35079000	31290000	33094000	34156000	29033000	65325000	64802000	58157000	46426000	109790000	56855000	37909000	42304000	21099000	15021000	9750600	8114400	2879000	2531600	3136800	1243200	0	0	712600	420060	306200	0	0
Q9H9J2	0	0	0	0	0	0	0	1146700	2578000	15978000	21490000	46986000	85973000	184010000	165530000	109860000	46685000	7912000	2863400	1931500	211430	1346500	352360	455260	293360	39877	0	275610	222710	0	0	0	240910	0	0	0	0	989550	0	0	0	389360	0	330610	0	0	121550	397400	77632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H9P8;C9JVN9;G3V272;G3V5S1	0	0	0	0	0	0	0	0	0	302800	234330	0	0	0	0	192490	0	205560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859330	193760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61215	0	0	0	0	0	0	0	0	0	63074	0	175240	495150	1721400	245610	1549800	457950	0	0	0	0
Q9HA77;H0YFF0;A0A087WWV1;H0YFV1;F5H623;F5H579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152890	193500	160610	0	295780	625020	879880	1314200	820460	788180	1058800	41120	0	0	0	0	0	0	0	0
