Uniprot ID	KO_1st_1	KO_1st_2	KO_1st_3	KO_1st_4	KO_1st_5	KO_1st_6	KO_1st_7	KO_1st_8	KO_1st_9	KO_1st_10	KO_1st_11	KO_1st_12	KO_1st_13	KO_1st_14	KO_1st_15	KO_1st_16	KO_1st_17	KO_1st_18	KO_1st_19	KO_1st_20	KO_1st_21	KO_1st_22	KO_1st_23	KO_1st_24	KO_1st_25	KO_1st_26	KO_1st_27	KO_1st_28	KO_1st_29	KO_1st_30	KO_1st_31	KO_1st_32	KO_1st_33	KO_1st_34	KO_1st_35	KO_1st_36	KO_1st_37	KO_1st_38	KO_1st_39	KO_1st_40	KO_1st_41	KO_1st_42	KO_1st_43	KO_1st_44	KO_1st_45	KO_1st_46	KO_1st_47	KO_1st_48	KO_1st_49	KO_1st_50	KO_1st_51	KO_1st_52	KO_1st_53	KO_1st_54	KO_1st_55	KO_1st_56	KO_1st_57	KO_1st_58	KO_1st_59	KO_1st_60	KO_1st_61	KO_1st_62	KO_1st_63	KO_1st_64	KO_1st_65	KO_1st_66	KO_1st_67	KO_1st_68
Q496I0	6472100	5475740	4479380	3483020	2486660	1490300	948210	0	102480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69971100	382252900	868425000	688893500	509362000	106318470	54440740	39489090	26813790	13352750	19332700	49423290	30397090	25555670	34912400	31318815	27725230	16922100	13530300	14663300	7553200	10259300	3318500	16437000	196672200	62500100	32341440	16849930	15433100	9374200	0	0	0	2544350	5088700
Q49A26-5	222650	205238	187826	170414	153002	135590	0	0	743680	716130	1829200	1275800	1601100	1669800	0	0	0	0	0	0	0	0	6875800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190030	0	0	0	0	0	1040600	0	747320	0	0	0	0	0	0	0	2092700	0	0	0	0	0	56580	113160
Q49AN9	0	3432772	6865544	10298316	13731088	17163860	3988500	4020700	2920100	1715660	545530	417400	0	223200	227330	176150	0	0	0	0	0	0	0	0	0	0	679920	462190	726140	990090	1539700	1074930	374000	1420560	1215550	1978340	2670075	3361810	585260	1929200	683120	1109700	308540	3679200	0	0	128750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131200	2262400
Q4G0N4	0	644140	1288280	1932420	2576560	3220700	666690	35559500	39278600	31302520	22033700	12730980	5998580	3985690	14562130	85114310	242723100	266051700	161997100	34184690	8499200	957180	0	1072900	877490	498040	0	0	0	0	514730	0	0	0	0	883840	441920	0	0	0	611770	0	755990	0	228130	0	0	0	240515	481030	589740	0	0	830290	0	0	0	0	0	3076980	0	0	0	0	1949100	0	254940	509880
Q4G0R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4G148-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1225000	4264300	21693600	9383760	3926870	5525400	5608400	5691400	5623000	3139400	686970	570950	0	792200	396100	0	0	0	0	1904900	0	341730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4G176	679960	1545158	2410356	3275554	4140752	5005950	2435500	0	2335400	0	8130000	11343600	22625710	23941860	30178500	33023390	13860700	8137000	1747950	0	2406310	8099500	7642700	8023400	5062000	19038420	0	0	357425	714850	311340	1059030	299950	0	0	8609200	6966250	5323300	0	0	0	0	423820	0	0	0	0	295950	147975	0	0	0	0	0	0	0	535070	0	0	0	0	0	0	0	0	0	284480	568960
Q4J6C6-4	0	0	0	0	0	0	0	0	0	0	905650	12059640	9529420	5879750	5836200	2055910	0	4487270	768750	0	0	3506800	0	0	2002600	0	0	0	0	0	275900	0	427790	366450	0	0	0	0	0	0	228100	0	0	0	0	0	0	2451000	1381320	311640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4KMP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4KMQ2-3	0	0	0	0	0	0	0	2286700	0	3473480	319280	0	0	333300	0	0	4950200	0	0	0	0	660490	542480	0	0	494560	2067200	0	0	0	0	0	694050	268090	0	245580	26085110	51924640	118293500	72172250	43937900	21355180	6213290	1511840	720860	687730	217220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880150	1760300
Q4KMT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401460	351330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4KWH8-3	0	16429600	32859200	49288800	65718400	82148000	2558100	1510600	1026400	0	0	281780	0	0	0	0	0	0	0	0	0	0	35192000	35607000	58822000	71472000	85070000	36710000	36722000	36734000	17228000	11530000	6102200	3951800	2570800	1930000	1891050	1852100	1377500	0	0	2018800	1918400	1273100	1489500	909810	0	0	195180	390360	386360	328050	297660	512390	196170	0	209170	0	0	0	0	0	0	0	0	0	0	0
Q4LE43	0	0	0	0	0	0	0	0	0	0	0	1290300	1011300	3051700	1027800	653430	0	0	0	0	0	0	0	1777900	3870600	18460300	8354000	5726700	5564300	5401900	4354500	1729500	0	1520900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893950	1787900	2651600	3427700	5939000	3349800	2558500	1912100	2296400	2780800	651020	0	0	0	0	0	0	0	0	0
Q4R1L7	0	0	0	0	0	0	398180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530050	0	0	0	0	0	0	0	0	0	0	0	0	32116500	38618050	45119600	40267200	57823100	22470300	6940280	2952700	2082560	1526200	1773760	4537000	23786200	19578545	15370890	10198460	6320930	6560540	3737990	5577320	19382470	18570650	153561900	17560800	11782460	5567300	4157630	4532570	0	0	0	208040	416080
Q4U2R6	0	446960	893920	1340880	1787840	2234800	2446600	0	794980	0	0	0	0	0	0	0	0	0	0	0	0	0	1052500	0	0	963060	1289500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254065	508130	353880	0	531570	0	0	0	0	3801540	13372300	34489800	20873700	13870000	7921100	0	0	0	639450	1278900
Q4VC31	33716530	30738584	27760638	24782692	21804746	18826800	3880150	41521700	49664100	49788100	30668300	2685200	412670	0	809230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5276900	0	0	1201200	0	0	0	738810	750240	761670	744810	713860	629530	0	507640	0	349180	0	529660	217930	127880	88609	0	0	0	0	0	0
Q4W5L2	0	37124	74248	111372	148496	185620	684770	13797300	39811900	34201100	22919600	5356210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4W5N8	0	0	0	0	0	0	0	0	1549700	884810	0	0	0	0	0	2073510	6955700	8976370	3651510	0	0	424260	0	0	0	0	568360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214650	0	0	0	0	0	0	0	0	2394300	0	0	0	0	0	0	0
Q4W5T8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287900	2332100	1467500	1281900	0	0	0	0	0	0	0	0	0	646590	0	456310	912620	0	0	0	0	234700	0	0	0	436950	0	0	0	0	0	0	0	1700000	0	0	0	0	0	0	0	0	0	0	0	565860	1131720
Q4ZIN3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297390	0	0	0	0	0	0	0	0	2042400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4632250	9264500	9680100	6588500	10416300	12672900	9334240	7952300	5294900	4880200	3388090	1801090	675600	0	537740	0	0	0	1532900	3065800
Q502X2	550340	893572	1236804	1580036	1923268	2266500	49572650	135210300	302455360	598223900	301517130	32532200	670770	746140	0	0	0	0	0	5643300	2604900	5951600	4334200	0	1125700	0	0	2011900	1978000	1944100	0	1895700	2910700	2026800	0	0	0	0	0	0	0	0	0	0	340150	2043200	1411200	0	1410700	2821400	0	133240	733090	0	0	0	0	0	0	524930	0	0	0	0	558060	0	0	0
Q52LJ0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769480	0	0	0	1232800	0	0	0	0	0	0	0	0	0	0	0	0	1708800	8710100	7220760	12561200	15169200	17777200	19778200	8849500	1452640	2798450	695680	216100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53EP0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965700	5768700	8080400	8519000	13505000	23348000	34019000	34003000	32151000	0	0	0	0	0	1196750	2393500	0	0	0	0	0	0	1561700	3123400	40604000	3688500	1961700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625880	0	0	0	1611800	3223600
Q53EW8	0	232682	465364	698046	930728	1163410	62796520	176694200	230798100	189259180	160240360	81112300	50213320	45610930	52092300	29538200	19082560	4383450	1021800	4364780	5760700	4601300	7512200	1963700	0	4844540	506590	0	0	0	0	0	0	0	0	653050	326525	0	0	0	0	0	0	5446200	5116800	0	0	0	0	0	0	0	156790	5720800	0	1460800	4323100	7663900	14376000	0	0	0	0	0	0	0	0	0
Q53EY9	9422600	7564590	5706580	3848570	1990560	132550	4825100	0	0	0	1550860	8247400	10390700	24662300	6178700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990450	1980900	2011800	502700	875140	1174600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53F03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1547500	711080	0	0	0	0	0	0	0	0	0	1981700	990850	0	0	1915300	3978500	0	0	0	0	0	0	2255400	8640960	65951000	45023200	9385600	3077380	1398120	547660	341160	170580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53F20	341230	16572206	32803182	49034158	65265134	81496110	41127130	3272270	1905750	809020	0	299290	1016200	0	0	294550	0	668940	0	0	0	0	0	0	0	0	0	4516540	2652165	787790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53F27	0	0	0	0	0	0	0	0	0	9294520	62901600	94056000	84246000	98913000	40325310	206827000	461551000	174183000	73607000	19309200	2732500	2678700	2272100	3189200	2351700	4394800	1586600	309410	154705	0	216500	263250	0	0	0	3851540	3059620	2267700	650980	0	1295700	2092100	9111800	320440	189830	0	0	316770	158385	0	0	0	0	157810	0	0	0	521870	148670	0	225450	453150	139030	0	0	0	1100315	2200630
Q53F37	13736000	16970718	20205436	23440154	26674872	29909590	15380560	0	5424690	0	556920	575990	0	968960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53F51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969400	1200900	710740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53FE5	0	0	0	0	0	0	0	514150	1207000	1131900	848000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53FG5	548680	597434	646188	694942	743696	792450	0	0	3016900	0	302060	0	0	0	972800	0	0	969070	3352300	11920840	8457270	5706600	7946790	21735900	39304900	36563920	27829900	43093700	42392065	41690430	21110330	48788530	34418360	20101500	2994931	3326870	4164995	5003120	3094440	8731710	15099150	7878210	4691700	3667530	1717020	907100	3523440	4759170	5555750	6352330	3218300	1040590	3849630	1878760	0	2003600	1745200	8242800	1089400	1141400	841990	0	378250	1329600	0	0	0	0
Q53FG6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1790800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53FK2	0	0	0	0	0	0	542570	938080	0	0	537370	1265510	517520	594100	2446400	3388000	1476700	6937500	8827200	13839200	12323700	9983100	5224000	108291880	34517200	3217320	2106500	307700	597480	887260	1080000	3648620	0	1355300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1441400	0	0	0	0	2052500	1026250	0
Q53FP3	1071600	4562240	8052880	11543520	15034160	18524800	8744500	0	493630	3344100	12179280	20532010	19140490	28678690	46046040	72915830	27809900	25769800	20699000	17726900	7779800	50937770	347649100	363717400	244162400	167705980	88354310	62367700	46930150	31492600	37419900	28019500	15021960	16519100	5879200	1604500	2584300	3564100	0	679480	699390	1892270	1508530	299310	1681150	418560	341660	0	0	0	0	169000	0	0	168980	0	0	1414300	0	0	0	0	711330	6369120	0	0	146655	293310
Q53FS0	0	0	0	0	0	0	0	0	12998500	25156330	45649400	7755480	305370	0	0	0	0	0	0	0	0	0	0	3266600	0	0	43129000	26828000	18545000	10262000	3385600	1957100	1587600	1119200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2618800	0	0	0	0	0	826680	0	0	0	0	0
Q53FT3	2330600	2182960	2035320	1887680	1740040	1592400	1305800	4774400	2678400	1847000	2419900	2232600	1577000	966930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2766100	1383050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53FT8	0	0	0	0	0	0	3724670	937740	0	0	854570	0	1875300	3093470	0	0	2288700	0	0	0	0	4564500	0	5809300	1721000	0	0	0	2052300	4104600	0	792030	0	0	8150030	3786500	2801510	1816520	5630500	4386500	4456400	4162200	3697000	654210	977990	427040	1539105400	162905950	97877365	32848780	10067670	5814780	4021470	1359870	1319160	1191370	33898510	32853930	8253360	3952360	2404930	1133650	1340520	404330	300160	0	3621900	7243800
Q53FU3	32280390	31442390	30604390	29766390	28928390	28090390	3261800	728310	4993380	7044360	2236370	827870	0	0	0	0	0	0	0	0	0	436030	3137400	36638660	9663100	2452500	1285200	0	563700	1127400	520390	0	0	0	565610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53FW2	556880	1015376	1473872	1932368	2390864	2849360	14290710	19082520	17006010	29893600	24693900	15351850	26831650	30768600	44221900	38315800	54633000	36677500	36814900	46726100	35536600	39534800	40009600	37081390	27004800	33292800	17358650	5107300	5553900	6000500	2808200	5242030	2354640	1785240	1997460	1216800	2242570	3268340	671970	787850	1458160	1588260	1364130	344130	0	407700	632320	508720	823120	1137520	0	587280	322040	419190	367010	0	0	251900	0	393530	489090	321330	174860	0	0	163180	696645	1230110
Q53FX5	474610	852596	1230582	1608568	1986554	2364540	5950790	35645000	32402300	13339250	5708300	11045600	2472800	2045200	0	0	0	856090	10283300	22886000	44387800	42747500	36165400	19186300	17714400	5730400	17725300	2688080	3420340	4152600	0	4356490	3877200	1611900	0	0	3462600	6925200	8868600	3978200	11770680	21584900	6755050	3608210	1472640	3720480	3255900	4353700	3324850	2296000	5863290	4389190	3459800	1061760	1194040	2167230	262550	0	0	0	0	0	0	0	0	0	637250	1274500
Q53G08	0	480020	960040	1440060	1920080	2400100	1262300	0	0	0	0	0	0	0	0	2244050	22036200	0	0	0	0	0	0	0	0	0	399440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53G58	0	0	0	0	0	0	0	0	0	0	74081	0	0	0	0	136990	0	0	0	0	0	0	0	79001	155650	641380	9965560	42748500	49650850	56553200	29877700	13063340	3406620	2355990	2450100	682250	341125	0	110240	0	128040	0	0	102780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53G69	6701700	7626566	8551432	9476298	10401164	11326030	5961870	12412760	15463370	38665140	129703200	253604910	329303990	478268000	839276600	763306000	701007900	582868800	449283200	362976380	315765140	255578600	150036800	120825900	173640500	600572300	836913700	553945300	471190350	388435400	218169100	119628980	39499290	48811130	13469240	15530120	9992135	4454150	3082800	1315200	832280	2641390	196102	548331	533420	7284620	1256380	3550500	2504750	1459000	0	1093690	4004500	7682300	8116900	11902000	2385300	8882250	2969800	2711470	943280	4249700	2822580	0	0	0	1488275	2976550
Q53G72	0	0	0	0	0	0	142810	0	0	0	0	180010	0	2670200	0	2893800	4098200	0	0	0	680310	6904500	20288800	32116300	44600600	126664010	322204400	482324740	625539070	768753400	655964600	456743650	475132600	365060450	206997440	123762080	157942790	192123500	251007730	119807100	78149910	80025890	59272900	80616750	128853660	87735700	75058480	114522540	94948245	75373950	72111630	49975560	71812670	96720440	79324210	52411010	79588300	113976780	120790100	189576500	194323790	216460980	199109600	0	409260	0	76076600	152153200
Q53G99	3230310	3604156	3978002	4351848	4725694	5099540	108557640	5735231000	14337769300	9311125400	9935894000	7366594610	6113769600	4792045900	4963815780	2956896300	1855495520	1270051000	1042339480	875678700	767745800	612371710	558166800	419941250	424307210	302321170	243708600	147380000	162205900	177031800	106245100	129133500	106779600	123041280	69596100	54496470	52951480	51406490	62525300	159988200	128733260	111188300	72900000	62199560	64540200	45263320	53514600	44717000	46182650	47648300	43703730	24085640	23186550	23908370	21027390	18249970	23529900	22255300	18190340	21295650	14406940	10764000	13940790	1006100	633610	0	9090800	18181600
Q53GA7	0	0	0	0	0	0	0	0	0	2248790	7238600	10139700	10006100	21190200	37789700	19281800	25763600	23166200	13914800	13753400	14109900	17263700	17483000	17313900	8812900	5890500	6048900	3389100	3990750	4592400	5969590	6303450	4969450	4469700	3272090	3249600	3799200	4348800	4069000	2374200	0	675530	1388610	1225190	1023900	4137660	0	4185000	5829650	7474300	5261630	3652990	7562000	4711250	5377700	3680060	653550	756750	2083630	5052740	1224880	3788680	3048630	0	0	0	494920	989840
Q53GB9	0	57296	114592	171888	229184	286480	0	0	0	0	0	0	0	0	105540	152840	0	536970	834780	1325000	1434900	7608000	19801300	26795300	42402300	53712300	60675800	46974700	45766550	44558400	37543800	23995100	21516600	14684000	7906800	9965200	6777100	3589000	4455900	5954700	7001100	12551000	19382100	33367500	25707600	15463300	27306000	15537900	23430300	31322700	21584500	17191800	17559400	12401800	8992300	14739800	10151700	16505500	19086100	20164100	16510500	15164700	11405800	0	0	0	1058600	2117200
Q53GD8	0	93346	186692	280038	373384	466730	3014680	143338300	269229600	302818100	201904600	107021200	54963600	71888850	51288800	29580010	20185100	8603050	2168600	3782400	1653170	0	0	2226300	0	0	0	920470	460235	0	948850	0	0	7422300	940890	2497000	9479100	16461200	2604000	3614300	940470	3413800	0	2157480	897420	0	296980	0	0	0	0	0	457790	640680	0	0	0	0	0	0	0	0	0	687760	0	0	0	0
Q53GE2	0	0	0	0	0	0	836360	547850	776400	445210	0	196650	0	0	2466130	7889100	5085100	9229200	12595000	10932200	8581700	10368500	16060300	6284900	0	0	0	0	0	0	637490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53GE7	0	0	0	0	0	0	0	582030	3440900	0	4456800	4291980	6723800	12258700	18048300	12467700	8300900	4602700	2984400	0	0	0	0	0	1399200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53GE9	5394200	4872140	4350080	3828020	3305960	2783900	3286200	3943200	1170100	2876600	3146500	11144000	22957000	26597000	30161000	29388000	18087000	0	8361600	9642100	11055000	10374000	11972000	4861900	0	6881300	0	7294500	8302600	9310700	5665900	5494800	5700300	6787400	2905300	7686000	5081000	2476000	0	8998000	2309900	1264800	914500	0	0	0	2785500	0	0	0	1879100	0	0	0	0	1266600	0	0	6095700	0	1324300	158560	0	0	0	0	0	0
Q53GI2	0	0	0	0	0	0	0	0	0	0	0	0	826150	559470	0	1202000	1899200	3842670	11348900	4049400	11107100	30970300	33102400	22725500	8129500	7106000	3774000	4364600	5336170	6307740	3036910	4021580	3635540	1803700	1576210	1030800	515400	0	1609190	2279180	1231070	2213590	1269800	0	4175540	6422300	1592700	6063360	4442285	2821210	1497970	863650	0	456900	233740	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53GN4	0	0	0	0	0	0	0	0	0	0	33500490	49614240	40366400	57965800	78259980	55829100	32680900	12932110	10128500	9305100	10688200	10552110	6083410	5027260	7581700	87462900	120625000	1129259320	1077138210	1025017100	20062930	1434700	2263200	2926520	2010650	2481700	2096350	1711000	0	0	611210	1004200	705140	284640	501320	735690	0	0	503550	1007100	0	889460	2018900	0	0	1356000	0	0	3221410	384290	0	974190	0	962760	0	0	151795	303590
Q53GQ0	1372100	1238048	1103996	969944	835892	701840	0	122340	2018940	511370	2122890	235470	2511890	1801820	4335205	283390	453720	938180	0	15705900	26517400	48838400	49875500	47456500	41696800	24526700	30897310	12158860	13576720	14994580	19299400	14531380	13366480	12371300	3419610	11441100	6752350	2063600	8037230	3690860	4166990	5134650	3273480	2140040	2028150	3801610	3518790	3864430	3620760	3377090	4056090	3294190	3982040	4574050	3833560	4057220	709140	3640420	2452640	874670	1709270	1271630	1194580	0	0	0	1029195	2058390
Q53GR7	0	363420	726840	1090260	1453680	1817100	0	87693730	0	0	0	0	1366300	0	0	845100	14128850	17601460	29568830	49697650	115875400	135415350	149219210	194016740	253453690	348709300	503082900	348204900	444008900	539812900	682354800	728185100	577470140	936756110	1375222610	3098519300	3028098850	2957678400	670474970	208526480	118214830	118346640	81897390	74347300	198985030	117999760	31318330	18032260	19857295	21682330	4756060	2692780	2036610	215680	3952470	2449010	6190980	9282630	14303810	9844940	2004150	9326810	1439530	0	0	0	2889730	5779460
Q53GX7	0	0	0	0	0	0	15481000	23881000	21527000	12673700	6590200	2720800	2490300	0	0	0	0	0	0	0	0	2260100	3997300	3780600	5006600	13094760	459360500	708960100	511789860	314619620	68283990	14315070	3269460	789200	1146300	0	646940	1293880	15484000	16237400	3682600	2413550	0	0	3846300	420340	449420	0	0	0	4145000	4172900	0	0	981720	482460	729190	622820	699740	0	3271620	6453860	3014420	0	0	402220	1135234.5	1868249
Q53H08	0	0	0	0	0	0	245640	0	0	0	0	0	651150	0	13940530	25678620	27637490	43908840	34031240	25051180	19082760	15655200	3295300	3067300	1486700	3335510	6865230	3210520	3706810	4203100	5328640	3184570	3250430	469390	235320	0	394935	789870	898540	258230	0	0	0	967790	1645700	0	476540	116130	152440	188750	0	0	554830	0	0	0	0	0	0	151400	348290	0	0	0	0	0	0	0
Q53H22	0	303320	606640	909960	1213280	1516600	0	54241000	0	36913350	7610750	35856970	2652970	5342080	15869930	1210600	0	19677300	2358200	27824900	137852100	129993300	38941300	13531480	5355670	8809900	4646600	2840460	8466550	14092640	52477900	83357100	14405680	98916300	0	0	1199600	2399200	771390	0	362730	0	0	0	1859000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369170	5921900	0	0	0	0	2959250	5918500
Q53H36	0	0	0	0	0	0	0	0	0	0	0	1730100	657490	4255800	4369500	4913600	948500	633250	0	0	0	770620	948100	4282600	978500	0	1252200	0	0	0	799120	0	1070500	805290	0	0	404790	809580	0	0	0	0	0	0	0	0	0	3330430	1665215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53H42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1735200	0	0	0	0	0	0	0	0	0	0	0	1156700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53HC9	0	909946	1819892	2729838	3639784	4549730	0	0	0	0	0	0	0	0	0	0	0	0	0	6339600	4792900	5752800	3618000	4538100	0	1886600	0	0	0	0	0	0	0	0	0	0	0	0	6014300	0	0	818670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53HG5	0	0	0	0	0	0	5895100	6886800	6667000	10831900	8730630	4452800	4631800	3589400	355980	0	0	0	0	0	0	0	0	0	845430	0	0	0	0	0	0	0	0	0	0	0	601000	1202000	42716400	46145700	20726500	20998800	20330310	13623900	7589500	16521280	16482540	13786800	16193820	18600840	12204990	14109800	17943050	13725500	9507600	4410800	8341000	10673220	12220070	6074000	6244100	3400200	1923110	0	0	0	2792855	5585710
Q53HG7	1276000	1020800	765600	510400	255200	0	592730	6327810	11279870	4200300	3995130	9181220	8071330	8099060	13119200	14332650	10039460	11713860	20283300	23416000	43838800	112500100	149749100	101866500	59861500	29848300	11025100	6318100	8413730	10509360	6522100	11332420	3710740	2875600	3171170	7368730	5791355	4213980	327740	2149310	2885640	2976580	4021700	596080	4499290	587810	305580	1085200	1031865	978530	1640610	763000	1384990	1051260	547505	0	456950	0	0	110960	299970	1091460	257808	229110	0	0	466420	932840
Q53HJ4	0	0	0	0	0	0	0	0	0	0	809870	0	0	0	0	0	0	1207400	4708400	7056900	8165300	6257700	12104300	14045190	26007790	20102510	40465500	30053000	27918400	25783800	32619640	54974600	52777700	31841200	15559110	13040730	13398115	13755500	9518250	12773180	10016060	11258890	9438100	4627710	4432040	3993950	3765530	2199950	2418175	2636400	2006352	843100	1217150	1150600	1141510	3886900	975290	2015690	1475580	4002820	2136300	914540	0	0	0	0	402775	805550
Q53HM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5826400	1632900	8433500	10781300	9348800	5154100	4232200	2930200	2864800	932800	2188300	1981400	2819400	2829150	2838900	1008900	0	1121100	2570500	2065130	0	0	0	0	0	0	2054000	683690	0	0	0	553570	966640	483320	0	1406430	1766200	2106890	1797300	1106400	516770	786080	873660	0	0	0	0	0	0	0	0	0	0
Q53HN4	0	0	0	0	0	0	2551880	5414800	2282560	546350	1693420	1096530	0	0	0	0	0	0	0	0	0	2513160	3898860	1875960	257640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53HS0	0	102064	204128	306192	408256	510320	0	0	967220	664150	0	0	0	0	0	1148100	0	214660	17968190	40948090	26822900	17237310	19628060	14984200	21877500	2060490	8771160	0	1169850	2339700	2722010	2662420	0	3187040	303920	4060750	2201345	341940	530660	544320	694310	0	308940	197930	304340	0	250390	226790	1151680	2076570	1426660	2619210	2743570	10002900	17371870	29816090	55248000	65209960	54105830	52988630	69779690	169950500	72222020	4190010	0	0	10015720	20031440
