Uniprot ID	iBAQ WT_5_01	iBAQ WT_5_02	iBAQ WT_5_03	iBAQ WT_5_04	iBAQ WT_5_05	iBAQ WT_5_06	iBAQ WT_5_07	iBAQ WT_5_08	iBAQ WT_5_09	iBAQ WT_5_10	iBAQ WT_5_11	iBAQ WT_5_12	iBAQ WT_5_14	iBAQ WT_5_15	iBAQ WT_5_16	iBAQ WT_5_17	iBAQ WT_5_18	iBAQ WT_5_19	iBAQ WT_5_20	iBAQ WT_5_21	iBAQ WT_5_22	iBAQ WT_5_23	iBAQ WT_5_24	iBAQ WT_5_25	iBAQ WT_5_26	iBAQ WT_5_27	iBAQ WT_5_28	iBAQ WT_5_29	iBAQ WT_5_30	iBAQ WT_5_31	iBAQ WT_5_32	iBAQ WT_5_33	iBAQ WT_5_34	iBAQ WT_5_35	iBAQ WT_5_36	iBAQ WT_5_37	iBAQ WT_5_38	iBAQ WT_5_39	iBAQ WT_5_40	iBAQ WT_5_41	iBAQ WT_5_42	iBAQ WT_5_43	iBAQ WT_5_44	iBAQ WT_5_45	iBAQ WT_5_46	iBAQ WT_5_47	iBAQ WT_5_48	iBAQ WT_5_49	iBAQ WT_5_50	iBAQ WT_5_51	iBAQ WT_5_52	iBAQ WT_5_53	iBAQ WT_5_54	iBAQ WT_5_55	iBAQ WT_5_56	iBAQ WT_5_57	iBAQ WT_5_58	iBAQ WT_5_59	iBAQ WT_5_60	iBAQ WT_5_61	iBAQ WT_5_62	iBAQ WT_5_63	iBAQ WT_5_64	iBAQ WT_5_65	iBAQ WT_5_66	iBAQ WT_5_67	iBAQ WT_5_68	iBAQ WT_5_69	iBAQ WT_5_70	iBAQ WT_5_71	iBAQ WT_5_72
O75891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487920	728890	224560	127400	97265	0	0	0	0	0	217110	155020	348140	0	0	0	0	0	0	0	0	0	0	291400	755560	0	49529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75947	0	0	0	0	6488000	3593100	2665500	8700000	7626200	3593800	13136000	129230000	284320000	53673000	24266000	8687000	16471000	75445000	622590000	1161900000	194650000	130170000	28900000	50764000	31035000	11579000	14675000	14834000	8079800	2535400	1327400	950700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65073
O75964;E9PN17	0	3228400	1908000	5918900	34095000	12944000	42034000	31984000	19670000	26262000	41311000	233310000	616060000	145520000	77326000	46634000	56884000	177690000	966220000	1661200000	425650000	245670000	109980000	111070000	60234000	23484000	41039000	48081000	33002000	14955000	15866000	4927300	2871400	3374600	0	3604800	965520	1409400	1001800	0	1560600	1396800	1487600	989090	1429100	1999600	697690	871130	1245100	2335700	2401900	0	1016500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O76031	0	277710	0	0	0	0	0	0	0	333010	0	0	746640	254650	203890	277510	525600	764950	0	467120	400560	652280	795030	762090	1655700	453840	346690	0	0	0	0	0	125390	85331	83273	1643000	588690	790130	0	490210	511720	439940	316430	141690	1573600	2773700	3352200	6956800	4034900	6345100	13567000	0	15965000	3858700	2032900	344070	0	111730	0	23229	57265	0	0	0	0	0	0	0	0	0	0
O94760;B4DYP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O94826	0	4828900	427140	0	679730	1185000	323180	1266700	1171800	1897300	976420	800880	482200	612430	715180	440790	0	372050	0	0	297880	564530	632350	1154200	531810	0	696180	216640	417850	372990	206950	0	476430	482970	765150	3135900	701540	4183600	838810	2585600	2517600	2499400	4095400	1947200	14760000	21173000	64115000	142650000	77195000	47894000	39204000	0	17150000	4412700	698840	0	30773	358390	485990	309070	0	0	635380	0	85676	0	0	0	0	0	0
O94903;E5RG77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O94925	0	248540	0	0	203670	0	0	0	150520	818390	589250	220070	0	172590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169610	257430	157910	1354200	173200	832860	325900	1950500	5776500	7962800	8490700	2035400	4070600	685900	527330	735020	814800	616540	1630400	0	3944100	5339800	7716500	5303000	10368000	8124100	1642600	171320	94176	0	30108	0	57330	0	0	0	0	0	0
O95139;A0A087WZX2	0	0	0	23324000	81789000	28091000	24089000	25219000	75689000	163790000	227400000	301780000	26159000	32098000	19540000	34808000	14983000	10970000	19965000	10187000	14330000	0	6587400	8704100	17133000	9621600	14785000	16792000	15824000	4527300	0	1696300	461740	213130	0	0	0	0	0	0	0	0	0	0	0	0	0	2910800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114350	1563000	1756700	1188600	300670	995750	0	0	0	0	463900	233680	280080	0	317640	350120	3279900	8414900	3558600	2421500	413330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6FGG4;O95167;S4R3I5	0	0	2589600	25659000	30852000	5956000	25065000	7272100	13287000	37784000	71243000	128780000	16122000	42565000	8018000	24706000	21489000	22634000	34658000	54757000	4086300	12948000	2676300	20123000	14197000	8169300	16241000	22639000	23167000	4752100	17082000	2835700	0	0	438170	0	0	2333800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1254200	0	0	0	1938400
O95168;C9JXQ9;F2Z3P9	0	0	0	37403000	28163000	12363000	18925000	16809000	62393000	85748000	123220000	286650000	44087000	11694000	15973000	28672000	8176200	9985100	3507400	7643400	3743100	0	0	0	0	0	0	1015500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95169;E9PQ68;K9J7I2	0	911010	0	10911000	19909000	7910400	9914400	11666000	10314000	48957000	81008000	103140000	13518000	2588400	4808400	2385600	2982900	0	1313300	1478600	1047100	0	2044600	0	0	2967200	4699100	5219600	3890500	1686800	1511800	0	276570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95182;M0R0N0	0	647110	891530	27117000	64758000	10197000	18341000	17712000	50948000	160480000	243370000	291900000	7351600	550910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95202	0	317400	161130	182500	665830	626490	636730	401030	2821700	5484100	8986000	7640800	14386000	7356700	3605900	2093400	1153300	1353500	1607000	4955000	4526300	8388100	10558000	48148000	25154000	10542000	16509000	12798000	10428000	7711100	18855000	30882000	32531000	52873000	42365000	187940000	91673000	143580000	60842000	56923000	60069000	26655000	8256400	0	394570	0	134990	389960	0	154940	176240	0	14294	0	0	0	0	0	0	68660	0	4462.4	0	0	9174.6	0	0	0	0	0	0
O95298;E9PM14;A0A087WUM3;E9PQ53	0	0	0	30379000	79689000	17074000	26733000	29921000	53188000	128840000	284260000	305780000	43661000	38304000	28650000	34539000	17761000	21396000	31638000	25877000	3412900	4314600	5054400	28634000	13062000	3607100	14281000	31934000	3621300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306580	473520	551840	933270	379880	0	0	0	0	0	0	0	0	0
Q5R3B4;O95563	0	2853500	1502000	0	0	1746400	2108100	2325100	3545600	4672600	3837700	2543300	2175400	232670	0	0	0	0	0	0	0	0	925580	1592100	478750	965440	1406300	1191800	1060000	0	0	0	969100	1710000	2948200	14352000	3923800	11952000	4179100	8149900	8616600	6647100	6506100	3111900	15652000	8809500	16850000	14415000	8885100	4116100	5049100	0	1949700	1093500	0	0	605150	0	504600	0	0	0	428280	0	0	0	0	0	0	0	0
O95721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790950	728580	883950	0	0	69713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95831;E9PMA0	0	9884100	11430000	7903500	15291000	8629400	2760900	4207000	1985100	2118600	3038500	1551200	5051600	1978100	633170	348250	0	0	0	224840	508270	1104400	362970	1476800	773740	150790	266630	1038000	259930	156200	266470	192420	661810	554160	1072200	6904500	4607000	5583300	2544000	3602000	5489900	5890200	5523300	1253600	7747900	8668600	23569000	33120000	24729000	35785000	48480000	0	103210000	105680000	144070000	47511000	48852000	16940000	2620100	249100	94827	0	1669200	0	54081	0	0	0	0	22273	0
O95881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95900	0	534970	0	0	0	0	0	170320	378910	1933700	0	340610	790610	1817200	461470	517200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1279200	0	805610	0	891970	1107700	903520	1063000	435370	1121600	1029800	0	1914000	0	0	1127600	0	0	0	0	0	0	0	0	0	110710	0	0	2533800	0	0	0	0	0	0	0
O96000;H3BV16;H3BPJ9	0	6139100	0	50456000	93650000	33840000	47118000	38234000	91944000	178220000	289870000	360400000	64374000	47189000	38861000	45933000	32340000	28721000	28586000	31450000	23432000	21282000	19044000	39031000	27621000	17447000	20624000	29457000	14739000	12610000	20676000	4532400	3866700	4743600	861430	8483100	2625700	2542300	2268000	2345700	1243000	1347300	2097400	368800	689810	2080800	3125900	1868900	1462000	668480	1099700	0	64308	0	438270	100440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O96008	0	3386000	0	317200	16327000	4538100	4573100	1079500	6622300	5819300	10491000	8043800	33771000	29236000	23405000	25301000	21677000	14260000	24049000	48269000	24966000	36509000	44766000	130920000	161890000	102190000	263540000	307830000	280220000	440080000	856750000	181670000	24579000	5824000	662830	0	361200	177970	0	479140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O96011	0	636560	0	0	448900	0	0	0	0	0	0	0	1454000	755940	1085100	0	0	0	0	0	469810	1395000	567780	0	1070700	649000	290520	1516800	0	393340	0	690900	832990	686230	1115600	0	900820	2839500	2471600	641260	1154300	511890	1580000	571060	2215100	2909700	8360600	19568000	10094000	9029600	4267800	0	944140	0	0	0	0	0	0	0	46169	0	0	0	0	0	0	0	0	0	0
P00156	0	0	0	0	0	0	0	0	2123600	14093000	25968000	44125000	2520200	0	0	0	0	0	0	0	0	0	0	8434800	32671000	10739000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00367	0	937130	0	0	1850400	456410	423970	581370	754860	486320	467130	206350	1538500	1158600	630070	914010	710940	1175800	512920	1393700	1855400	1449400	3050700	13170000	13183000	16683000	10033000	9802400	13624000	5741900	9422800	48724000	566730000	1179400000	59049000	3786700	266290	0	0	116970	121420	0	16374	0	0	0	0	399130	0	0	0	0	0	0	372220	0	794550	36560	0	64029	0	0	0	0	0	0	0	0	0	0	0
P00387;B1AHF3	0	7858200	3749300	3366200	9545400	3724000	3972000	6701900	1452700	5709000	4643200	1974900	6957800	9956000	6014300	3206300	1211300	3074200	2327600	3563800	3130700	3447800	3931100	10942000	8826100	4357900	7508100	6626000	6132300	3975900	3756400	1441500	1603700	4609800	1907600	13745000	7123500	8953200	3183500	5011700	5882100	3338000	5170900	1081000	5023000	5162200	7318800	10622000	5738200	7369900	9164600	0	13267000	13767000	13246000	8591100	15456000	20871000	18420000	15375000	10897000	7669100	12225000	3605700	6537600	953030	742030	0	32768	0	0
P00390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154610	5177100	1570800	399090	197730	0	0	0	0	164600	0	706910	557130	1962300	637190	1036100	314330	523830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00395	0	0	0	3133600	0	0	0	2636700	2517700	25006000	19351000	18590000	4701200	4850500	2593700	0	0	2621000	0	0	2655300	2556400	6314100	13924000	6776700	3657400	8867800	6310500	7409200	25277000	37021000	0	7888000	27970000	5209800	13896000	6541800	2790200	0	0	2184000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00403	0	24335000	36408000	74506000	133810000	59151000	66005000	87120000	201700000	359650000	309250000	302050000	95278000	77062000	77111000	30221000	61295000	88235000	74386000	92785000	87612000	166380000	204820000	387850000	260540000	98096000	269910000	413090000	398520000	411440000	821500000	651340000	616150000	475910000	190250000	192910000	22646000	15256000	2920700	2730800	2056900	3082100	985900	0	1165500	209660	1311800	1138600	563240	0	0	0	0	0	0	0	0	527010	544260	0	0	0	0	0	0	0	0	0	0	0	0
P00414	0	2786400	0	24888000	114670000	0	10198000	20470000	31990000	59968000	49988000	97921000	35013000	14298000	8496000	16649000	0	12063000	27861000	20528000	18570000	23276000	22430000	200100000	42564000	8737400	44077000	46502000	92313000	71881000	193230000	146870000	70987000	55931000	9670300	31537000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00441;H7BYH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00505	0	12225000	11352000	19684000	39774000	23892000	15981000	15632000	10933000	10742000	7407300	6185200	4520600	1090600	1212200	593260	519110	376380	282090	546660	257190	767300	543500	1353800	281340	115390	188870	0	158740	0	338610	0	0	0	0	839780	0	0	0	188040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962900	0	0
P00846	0	0	0	0	0	0	0	0	0	9154500	19127000	114640000	41718000	11239000	0	0	0	0	0	0	30984000	24912000	24227000	15645000	3451400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P03886	0	0	0	4715800	9726900	4602100	8482700	4382000	8123700	17922000	26433000	48168000	14442000	0	206570	10744000	2203300	4410300	6401900	6086900	0	0	0	0	0	0	0	0	0	5610900	5064600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P03891	0	0	0	1492100	0	0	0	0	2032800	15462000	17770000	27026000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P03897	0	0	0	23130000	0	0	22716000	0	39049000	22093000	136220000	42451000	30171000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P03905	0	0	1008400	10144000	30702000	15714000	20692000	5392600	26193000	94910000	120620000	147820000	9275700	25402000	20367000	20730000	20742000	11650000	12219000	10843000	2880900	4003000	4322900	1038600	647650	567600	0	0	204170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P03915	0	0	0	8759800	7019900	10276000	5926000	5610800	11677000	32137000	41728000	60391000	11607000	1877100	2535000	3135600	2463500	516840	578830	910420	477760	0	971300	2984600	0	1702800	4267700	5127400	1405400	1276800	618150	207880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P03923	0	0	0	4969300	0	0	0	0	11192000	21700000	38190000	41903000	1021100	9876700	7315400	0	4810400	0	7778800	0	3504200	0	0	0	0	2006500	0	0	2034100	0	0	0	0	0	0	0	1592500	0	0	0	1590100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P03928	0	0	0	0	0	0	0	0	0	0	0	6325900	59621000	3248600	0	0	0	12551000	100780000	322510000	40819000	10400000	2279200	3335200	0	0	0	0	830760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5695000	7073500	2079300	2706500	3078500	1713300	731580	628690	297430	1110200	367730	0	320000	8376000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04181	0	1632000	299220	342780	2243200	2609900	2924300	8210500	3340300	7389900	2952700	3124300	1439400	2095700	1463300	611990	0	0	239790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724810	0	212310	0	570280	923000	1548400	4568200	1589200	3660100	1578700	974600	687260	0	0	0	0	0	0	173740	369210	3828400	812040	81338	0	0	0	0	0	0	0	0	0	0	0	0
P04406;E7EUT5	0	263710	0	427170	1208500	0	0	383320	0	754120	662490	0	3227700	1151000	855990	0	0	0	0	0	0	0	277130	1573700	1343200	0	1111200	980540	2246400	3322100	14376000	4124800	12179000	22511000	11579000	48045000	25957000	14146000	6003400	3845700	4096900	2146500	735300	0	0	0	0	0	84856	0	0	0	0	0	0	1452400	0	0	0	214400	0	0	1123000	0	0	0	0	0	0	0	95893
P05091	0	0	0	0	390930	0	0	0	0	376400	2106300	8042600	13456000	1116900	377520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300240	1523400	5686700	5551300	31188000	27831000	57750000	88373000	198980000	151060000	5095200	0	0	0	0	22427	0	0	0	0	0	0	0	0	0	0	0	0	241530	194060	0	0	0	0	0	0	0	0	0	0
P05141	0	406150000	359800000	260950000	454250000	313370000	242360000	232940000	194620000	368610000	290750000	203760000	370420000	253890000	211500000	96781000	101740000	88563000	109870000	139010000	105210000	122180000	133510000	316680000	221520000	132630000	194630000	222110000	159440000	135810000	175590000	113620000	140380000	216540000	191640000	788340000	440130000	566220000	399460000	485950000	635230000	451000000	493030000	214620000	669920000	715070000	1004400000	1262100000	719960000	615640000	611750000	0	456070000	302760000	286910000	133300000	211100000	204090000	310050000	214530000	198220000	149580000	288820000	150230000	79280000	14396000	1070800	67451	0	783070	273940
P05165;A0A1B0GU58;A0A1B0GWI4;A0A1B0GUX9;A0A1B0GWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	291350	15141000	59010000	25803000	2651900	339990	0	54952	19767	0	92686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P06576;H0YH81;F8W079	0	12634000	16338000	26130000	74759000	43693000	106130000	117170000	40668000	75035000	135500000	722900000	1586400000	255060000	132090000	117780000	112750000	484180000	2728800000	5649400000	859120000	362640000	94517000	24174000	10278000	4501800	36299000	17412000	18299000	10808000	31688000	13745000	197670	389870	0	1146800	0	1765500	165100	428300	89462	0	0	0	266850	289410	179980	3058300	1692000	1807900	2738400	0	1642500	483600	1508000	2316300	7710900	21047000	31555000	30988000	31668000	24242000	33242000	2723300	673270	38051	34349	0	0	0	0
P07195;A8MW50	0	2042800	0	0	636650	919310	1665600	3648900	2268400	2119600	0	0	241330	0	0	0	0	0	0	231090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091000	19130000	7064100	48990000	33586000	22051000	12930000	13247000	1535400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07237;H7BZ94;H0Y3Z3	0	1651000	243770	196060	2033700	1439500	1136100	2383500	766580	388350	0	142120	1130700	444980	0	253070	0	0	0	0	0	0	0	540550	0	0	0	0	0	0	0	0	712030	2074400	1031600	3850600	636850	934080	0	53826	530810	184360	2256500	2064100	19665000	53115000	84790000	8426400	26508	146500	0	0	34962	22402	0	0	0	0	0	119520	1876300	41562000	141620000	4346900	21917	0	0	10105	0	0	0
P07919	0	0	0	6041800	0	1866900	0	738370	3116600	14404000	46790000	46746000	12953000	0	0	0	0	0	0	0	0	0	1681300	47805000	45732000	9696500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07954	0	285120	0	0	448240	132170	0	235510	0	1625400	4080800	14708000	18171000	2668000	137580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049200	435410	11019000	78595000	379070000	319830000	16761000	0	18410	0	24518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P08559	0	8888600	974950	1402700	9259300	2796400	3223200	3092700	2800600	4259000	433980	715700	2391200	4329400	1337400	726420	0	0	0	558840	349590	653490	811010	1069900	0	637260	440190	669360	228620	0	0	0	406740	174960	0	1863200	795330	1564000	929710	2273100	2547600	2364700	2934900	1611000	9895000	12649000	16905000	23191000	10994000	35239000	56276000	0	3081700	522150	2586600	1404000	4509600	7381800	14449000	13042000	17500000	15464000	36218000	13646000	27569000	15519000	4012500	0	0	0	0
P09110;C9JDE9;H7C131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375880	0	268880	0	327920	919910	232130	0	0	278560	335210	315270	643430	0	0	0	0	0	0	0	0	0	0	0	0	0	438730	1177000	1481200	0	40911	0	0	0	0	0
P09417;B7Z415;D6RGG7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P09622;E9PEX6	0	823230	0	1045800	5009100	557770	725840	921140	855750	681790	1368100	666640	3317500	1930400	1740900	552820	0	0	0	0	0	0	0	403760	0	0	0	0	0	0	0	0	358310	497020	1318400	32460000	13878000	11636000	4701700	2123700	1388000	1020700	392730	0	0	249820	400280	507520	17001	0	0	0	0	0	0	164570	876430	1592500	1854200	862510	362350	0	0	0	0	0	40667	0	0	0	0
P09669	0	6172300	3871300	58506000	101820000	55459000	60077000	66091000	181600000	197750000	257400000	199140000	34123000	25839000	0	36696000	36915000	33162000	63178000	69131000	115330000	52415000	123320000	109360000	169570000	103650000	234520000	398780000	428530000	275580000	520180000	356200000	291070000	395690000	197170000	201070000	15007000	0	0	0	0	0	0	0	0	0	1834400	0	0	0	0	0	0	0	0	0	990730	0	0	0	0	0	0	0	0	0	0	0	0	0	1746400
P0C7P0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U3KQK5;P10176	0	0	0	227940	0	0	0	276880	623580	2210000	2548600	1084000	778590	0	0	805780	0	764000	0	1070600	949010	1166900	721420	3275200	1476500	1287500	3768100	6802900	6899300	6553800	21356000	16172000	7694000	5076000	2198200	2304000	167770	0	0	0	373510	0	0	0	43041	295220	0	0	282060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P10515;H0YDD4;E9PEJ4	0	39226000	37422000	29084000	55991000	34579000	24853000	9924600	2772000	437600	411720	340470	2091600	1088500	1517400	950370	2947200	258400	273490	188600	0	846300	1346400	778020	763260	0	2070800	3259400	60134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60963	0	880180	1156800	6658700	5244400	0	0	0	0	0	0	0	0	0	0	0	59625	0	0	0	0	0	0	0	0
P10606	0	0	5148900	14890000	6199300	6778600	0	4847200	18136000	17903000	20652000	19153000	8697100	1428200	0	11103000	3971300	7845000	6412400	7193600	7832800	14870000	12358000	31530000	13056000	10769000	23156000	23385000	20494000	29071000	130650000	85708000	43859000	57137000	24545000	24085000	898790	956420	1140300	0	0	0	0	0	0	0	1954500	0	0	0	0	0	0	0	0	0	0	1695100	3278000	714520	749080	931620	1199100	4861200	3782400	10628000	12460000	6548200	1874800	746920	1999000
P10620;F5H7F6;F5H6X2	0	1751800	0	808720	1784100	0	0	0	1049300	0	1186100	971960	2800200	4126800	3217400	328540	0	0	1981000	2596500	2145600	1458200	2105000	6208300	2039400	1354500	3457000	2006200	0	2325700	2103800	0	1065700	3277800	1107100	9713400	5200200	4394400	1233500	1140600	1612500	2417800	1211200	0	1257200	1208600	3321700	2537300	2634100	5440800	6054900	0	4606100	2668000	980760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P10809	0	80627000	16422000	16440000	54445000	25083000	30479000	31800000	20798000	38782000	26721000	39005000	167600000	160370000	124120000	96821000	41881000	42443000	42714000	69790000	74916000	115290000	187490000	566040000	707060000	702650000	1000900000	896820000	1256100000	5827300000	8195900000	62222000	1039300000	815250000	13309000	54940000	27019000	42569000	29438000	39658000	39133000	25164000	33465000	6523800	23192000	32525000	77972000	156810000	179570000	339070000	542720000	0	594560000	355530000	413340000	207900000	220060000	79786000	47245000	21506000	7836700	6317500	22089000	3968100	3359500	1461400	849280	0	198260	0	0
