Uniprot ID	P631_2nd_1	P631_2nd_2	P631_2nd_3	P631_2nd_4	P631_2nd_5	P631_2nd_6	P631_2nd_7	P631_2nd_8	P631_2nd_9	P631_2nd_10	P631_2nd_11	P631_2nd_12	P631_2nd_13	P631_2nd_14	P631_2nd_15	P631_2nd_16	P631_2nd_17	P631_2nd_18	P631_2nd_19	P631_2nd_20	P631_2nd_21	P631_2nd_22	P631_2nd_23	P631_2nd_24	P631_2nd_25	P631_2nd_26	P631_2nd_27	P631_2nd_28	P631_2nd_29	P631_2nd_30	P631_2nd_31	P631_2nd_32	P631_2nd_33	P631_2nd_34	P631_2nd_35	P631_2nd_36	P631_2nd_37	P631_2nd_38	P631_2nd_39	P631_2nd_40	P631_2nd_41	P631_2nd_42	P631_2nd_43	P631_2nd_44	P631_2nd_45	P631_2nd_46	P631_2nd_47	P631_2nd_48	P631_2nd_49	P631_2nd_50	P631_2nd_51	P631_2nd_52	P631_2nd_53	P631_2nd_54	P631_2nd_55	P631_2nd_56	P631_2nd_57	P631_2nd_58	P631_2nd_59	P631_2nd_60	P631_2nd_61	P631_2nd_62	P631_2nd_63	P631_2nd_64	P631_2nd_65	P631_2nd_66	P631_2nd_67	P631_2nd_68
A0A024R1K7	2777322.8	27091906.19	46890776.77	52455100.51	94754345.5	12139808.23	24738987.14	84952047.16	604442507.2	11526405.24	52887783.72	22473603.96	24739461.27	3932476.202	7961793.031	2994888.248	2435713.637	0	0	0	0	0	0	0	0	0	19692902.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349540.888	0	1637578.556	0	0	0	0	0	0	0
A0A024R1K8	0	0	0	0	830079.4491	623774.5396	0	1783906.284	1731396.618	0	0	0	5727062.217	8873303.949	0	20832587.97	8145517.598	0	3541083.607	0	0	0	0	0	0	0	0	1115860.05	2868948.02	3892264.228	4915580.436	4118867.739	6704227.999	9289588.26	11214429.07	19856408.97	28498388.87	37140368.77	45782348.68	51408682.42	102730184.6	85546840.63	47499794.08	29145591.26	43872241.39	25929818.67	18267941.18	10606063.68	16932826.6	2416215.126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1N1	8935948.1	387741.8098	1719620.465	251163.3369	8613244.787	3037381.962	8581893.079	6015895.017	3310005.514	7801774.859	12736676.01	9477579.978	8897662.271	5469658.172	8216814.584	11808766.19	0	12134711.35	3199830.04	53112994.48	27718845.53	5609703.705	9003096.466	28687346.63	28830059.13	28972771.63	10110777.81	13601722.39	14609422.01	12597193.5	10584964.99	44149327.68	31464707.95	18780088.22	56367918.18	43904212.43	31440506.68	18976800.93	6513095.183	14784511.52	5751124.209	10829401.64	19587883.66	1635231.623	16639282.15	14284229.53	11155251.98	8026274.427	10435839.91	6260758.38	4722136.246	8960442.734	98690039.84	188732395.4	253322207.3	507533736.3	491793685.2	209757769.7	113552041.6	110549223.6	60141354.1	32901685.95	26221816.27	13887502.99	4510847.067	5326412.275	2188295.91	2188295.91
A0A024R1N4	0	0	0	2595020.617	0	3960390.483	0	0	0	756056.2282	7143922.375	0	0	0	2755572.182	8252907.571	27855512.9	114923818.2	80775395.08	111600329.6	65691602.17	26267747.41	44401297.03	64907530.9	74454072.79	84000614.67	159690193.7	94351514.57	361052592.3	381004813.6	400957034.9	381720029.6	372700872.1	363681714.5	171021548.6	153048590.6	135075632.5	117102674.5	99129716.44	72908214.28	31025982.57	14736014.16	16142793.18	6442811.646	7710505.235	6824419.426	3811721.748	799024.0706	2725227.996	2497231.734	5340090.866	0	0	1178741.265	2613215.275	3483097.763	1772349.416	2544757.131	2370165.452	3366918.644	1514660.894	6213677.478	11746874.72	9345487.941	7116304.424	8206134.852	0	0
A0A024R1Q5	0	0	0	0	0	0	0	0	3203326.733	11189418.82	3664179.067	2962173.422	0	4389950.375	900131.8487	796238.5691	907303.0334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657615.4196	0	483254.8785	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264350.0196	0	847088.7881	1444193.632	0	878084.9006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1S8	0	0	0	0	0	0	0	0	0	0	2025830.053	0	0	0	0	0	0	0	0	10187823.6	0	0	1493740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688433.7341	0	0	0	0	0	0	0	0
A0A024R1T5	0	0	0	0	0	0	0	0	0	11330412.61	191695902.3	228415604.1	121641309.9	125340147.7	115566012.6	21973280.47	42734156.6	59165711.46	38077509.27	39433752.17	26322396.58	33521199.26	22548397.63	19375219.51	14299481.63	9223743.745	14782004.57	21098455.2	14559282.98	12100159.28	9641035.577	3503076.328	4661231.552	5819386.776	2709166.912	3287795.585	3866424.257	4445052.929	5023681.601	4416086.676	3566093.855	817218.7293	6204082.314	524290.6496	512194.4611	2089819.542	1698255.076	1306690.61	1578312.567	1402825.972	773598.9611	0	0	603801.9011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1T9	0	3727771.474	1919506.868	0	0	0	1784439.678	0	0	27472512.37	4275804.079	0	0	3282861.691	0	3830005.306	0	0	3136948.825	9134074.303	28130127.79	12414031.96	9387080.812	0	0	0	0	705798.6691	10402662.81	8738254.539	7073846.269	864335.191	6221210.185	11578085.18	31848950.1	31863485.09	31878020.07	31892555.05	31907090.04	13800559.79	10254082.97	4540906.777	19072518.47	108936868.7	1688601784	699486959.7	516987346.2	334487732.6	278672185.3	71412311.07	42242805.99	27568736.63	17029910.21	20205512.32	8144569.342	17852984.42	3482694.754	2152416.28	2585229.875	8434261.499	1388305.804	875014.9223	499837.5023	0	0	3053028.184	0	0
A0A024R1U0	0	0	0	0	525428.5566	3020550.421	0	0	4339870.614	719963.2406	1433110.892	1473471.031	1367207.112	1533329.681	786637.4788	14478693.09	6120232.792	10662662.7	24702242.23	17473806.55	154425832.9	24758367.12	1722980.847	59173605.69	65770568.17	72367530.65	25490817.7	13353160.83	10437629.74	90972019.68	171506409.6	75717220.68	38721256.45	1725292.221	321393.5345	779965.61	1238537.685	1697109.761	2155681.836	0	0	0	4549553.685	1860418.677	6753774.367	1148752.675	1326787.707	1504822.74	11907129.95	9142015.946	7619176.345	7480387.251	13054875.11	6106494.936	634620.2157	4681023.429	3200481.965	642324.7943	1008470.077	1796767.004	0	913348.1643	0	0	0	0	0	0
A0A024R1U4	1321987.162	55206684.09	351005845.4	469380194.7	263949440.8	155628814	460260267.2	300608418.6	134653217.2	165531508.9	329060360.7	105469754.9	234282131	117497787.5	128900800.9	110012789.4	86117690.64	101334826.1	152589535.5	90034994.75	90082111.21	51207889.25	52087396.53	28599277.37	32447329.17	36295380.97	16665833.31	27291691.84	9210171.834	19470270.3	29730368.78	5199464.526	7868745.427	10538026.33	3419291.999	4216849.236	5014406.473	5811963.711	6609520.948	4490109.897	4983321.462	4460476.902	3920059.977	5479709.684	14249979.71	1821717.986	3012223.55	4202729.114	6037841.213	5381055.518	2420494.131	2082251.275	1736908.355	1424102.462	948895.9048	786815.2767	5565728.341	6001214.832	2146317.81	2191122.898	774250.887	997985.924	0	0	0	381987.0822	0	0
A0A024R1V4	0	0	0	2540792.236	95784862.52	4326180.17	106959761.2	431889045.4	236340853.7	61280440.49	127059999.3	72578079.01	50302008.6	1866167.478	9165900.14	1037866.008	0	24357729.03	30806461.35	3764634.92	1699985.643	17573847.54	0	13594432.67	13605396.88	13616361.09	5038379.566	0	5387456.244	2693728.122	0	0	884989.3884	1769978.777	0	1677020.072	3354040.144	5031060.216	6708080.289	2795742.67	5313018.162	6491285.299	5533665.441	2354045.103	0	0	786044.8189	1572089.638	2076443.208	0	0	1465292.325	1320564.778	1488465.327	0	0	0	0	2278006.839	0	0	920578.6151	1016470.986	0	832035.2267	0	0	0
A0A024R1W3	0	4543745.618	0	6297604.045	0	0	6815588.794	0	0	0	0	0	4817080.361	2641840.748	5328545.851	3548373.324	16313082.14	0	0	14517204.13	31395802.35	144462206.6	1471017064	3754092626	2444310346	1134528067	93309144.34	18503078.99	14850302.7	16821477.66	18792652.61	6325636.858	4988270.172	3650903.486	8408599.326	7576771.53	6744943.734	5913115.938	5081288.143	0	12084216.73	5627246.438	2914582.832	515305.9256	0	2329034.856	1640423.324	951811.7915	0	0	1187874.154	0	0	0	0	0	1226154.057	0	142611.7506	0	3840436.12	0	0	0	0	0	0	0
A0A024R1X3	0	0	0	0	0	0	0	0	0	0	0	0	0	1853366.024	0	0	3044790.211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1X4	7308681.826	4087278.967	5043002.313	2826513.572	2767958.774	1224731.673	34377355.75	0	0	11672970.03	5995940.159	4829526.219	4503504.011	978955.6147	0	0	0	0	0	0	8676540.864	23642566.33	54683009.81	98364177.65	77009100.71	55654023.78	85057540.62	35853434.48	4898037.703	3382369.287	1866700.872	4460891.764	2796110.119	1131328.474	731223.7786	548417.8339	365611.8893	182805.9446	0	0	0	0	0	0	939840.0616	0	0	0	2439388.128	0	0	0	608839.5102	1189764.739	1737856.61	1080656.053	774902.8128	0	0	0	0	444814.9577	1325371.25	0	0	0	0	0
A0A024R1Z6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634264.6197	27236278.14	38567401.94	41206397.92	89390299.32	69517583.31	90344185.42	75824106.89	61304028.36	35430512.38	34643993.43	46793758.35	38850545.2	30907332.06	7193640.614	7115050.949	7036461.283	2270047.416	1986390.019	1702732.622	1419075.224	1135417.827	948078.0342	581719.3934	0	585198.307	568224.5276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R222	0	0	0	0	0	0	0	0	0	0	759138.0596	0	0	4353655.883	15047456.94	22398063.53	24089431.89	21956188.16	7126083.313	9481610.066	42067592.01	70189304.04	208481215.9	365185648.3	747272741.8	1129359835	559205725.7	36007964.62	620337.1122	774665.7489	928994.3856	0	0	0	0	0	0	0	0	0	0	877018.1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R240	0	0	0	0	0	0	0	0	0	1527995.742	0	1482716.526	0	0	748529.4475	0	2900181.197	12294729.52	22973690.38	121115916.9	237736982.6	78961026.08	18132251.69	14557030.88	12808387.85	11059744.83	20941637.39	7678146.005	3557381.754	3127110.67	2696839.587	0	0	0	1727366.53	1295524.898	863683.2651	431841.6326	0	517563.9598	0	0	0	0	0	442017.603	221008.8015	0	0	0	1055527.273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463039.2494	463039.2494
A0A024R248	0	0	0	0	0	0	1380127.098	1973616.717	2736073.672	0	0	0	0	0	0	0	7348390.039	6054613.488	0	0	1110822.441	0	0	0	2815667.896	5631335.791	240963660.1	214526583.9	0	14735599.3	29471198.6	0	10888643.92	21777287.85	31754124.52	33787244.29	35820364.06	37853483.83	39886603.6	0	0	0	0	0	0	0	2154615.049	4309230.097	0	3850570.604	3653688.987	0	0	0	830375.779	2095230.527	0	988924.1542	470352.6725	2375795.721	2263889.68	2080888.158	1053808.559	1627787.815	2931355.107	0	1004309.605	1004309.605
A0A024R277	0	0	0	0	0	0	0	0	0	0	589406.1923	0	2394820.104	1917314.027	5297905.334	1679538.877	1215663.977	1039999.584	3411528.154	0	0	527443.6002	1466655.442	1805123.508	3490292.654	5175461.8	5167935.019	8241647.033	5600636.009	8503721.239	11406806.47	10247030.32	19413226.79	28579423.26	268406183.9	224608958.5	180811733	137014507.5	93217282.06	84486957.31	65479228.42	40442044.45	26540554.69	9525941.026	18529037.49	13041226.15	12793165.39	12545104.62	51740394.16	11657086.74	17486566.52	13341189.1	3335667.688	4293702.408	0	849815.0236	609965.564	0	0	624070.8695	0	0	0	0	0	0	1166888.067	1166888.067
A0A024R292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6226484.858	8620830.834	0	18018994.39	45362840.3	5216118.269	10162931.88	39533733.9	20690586.66	16486390.71	12282194.77	7549064.68	5745659.885	3833833.889	1916916.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2A7	0	0	0	0	0	0	0	0	0	0	1599174.195	0	0	0	0	0	0	0	0	0	0	0	0	0	215268.8904	430537.7808	0	0	965324.4371	482662.2186	0	777214.1864	735698.3608	694182.5351	572201.2755	695833.0929	819464.9104	943096.7278	1066728.545	6594882.249	41187669.87	1813361926	1028215135	154858699.8	1076938380	347289856	219828460	92367064.03	131962422.7	103985082.6	46004542.8	31448134.22	35344161.83	17893587.55	1287494.356	5717526.32	3953930.49	3227815.44	2151414.685	1458666.387	1744020.273	0	0	0	0	239837.6063	0	0
A0A024R2F4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2955831.961	12960879.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2F9	0	0	0	0	0	0	0	5659664.934	0	1904038.445	0	0	0	0	0	0	0	6687159.394	125287946.2	331091169.1	110297384.6	11464472.28	2624357.281	23389127.18	18109069.8	12829012.42	5650034.211	5319893.016	6422667.136	4917171.728	3411676.319	19272351.53	17637354.01	16002356.49	14103586.79	11115558.58	8127530.37	5139502.161	2151473.951	9066333.277	8425104.904	0	610202.628	660637.9851	7023624.27	1123226.813	2656574.273	4189921.734	30274080.89	2163925.736	1089285.181	749892.5653	185549.96	199803.4304	0	466061.8149	0	0	0	0	0	233401.3199	0	0	0	0	0	0
A0A024R2G7	0	0	0	0	23699046.82	39915881	118133237.4	125705356.6	90256353.22	103691716	66022253.05	40203321.05	37820946.8	11895928.68	10775445.88	3776310.32	12499552.78	12188643.4	10749854.83	22637237.35	19232998.92	12834998.28	8002271.702	0	1393817.541	2787635.083	2214710.762	0	3607757.845	1803878.923	0	0	1197113.722	2394227.444	1521772.813	1548812.92	1575853.028	1602893.136	1629933.243	2620682.79	1856862.717	0	927157.1399	0	1300058.746	1348834.655	1080833.851	812833.0461	0	697145.8346	0	0	883952.2335	1111829.963	0	0	0	0	0	484700.9686	0	0	0	0	0	0	0	0
A0A024R2G8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2I5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2K1	0	6811736.504	35219881.05	41328130.26	27326540.24	18538994.18	30941741.89	19562144.44	7108398.341	1674560.534	5993936.968	6478140.103	5564181.499	7793181.291	7308320.304	2596146.67	9597617.314	8794124.587	3480454.5	10169628.94	0	9738474.791	3018653.91	0	334082.3829	668164.7657	804239.4776	494248.7195	0	0	0	0	374798.1177	749596.2353	1603085.75	1202314.313	801542.8751	400771.4376	0	0	0	0	0	0	0	0	0	0	2024881.798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3411824.484	11786541.44	25510985.92	20931147.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2M6	0	0	0	0	681736.6773	0	0	3354277.208	23035327	151061302.7	119038999.6	9011452.971	6818907.689	3739446.874	13324215.32	3661986.226	6970510.09	45136088.62	13048592.91	9218232.008	1873694.258	0	1662707.336	3130725.896	1565362.948	0	0	2563135.514	0	682981.2631	1365962.526	1829422.564	3304434.511	4779446.458	1275285.562	1506600.719	1737915.876	1969231.033	2200546.19	1163806.236	0	0	729386.5329	0	687011.3504	726838.0953	610869.3704	494900.6454	0	827768.0755	837369.1658	0	545596.7728	0	401432.2533	0	0	0	1049541.408	0	0	0	0	0	0	0	0	0
A0A024R2M7	0	0	0	0	967695.0767	0	0	0	0	0	0	0	0	0	0	0	0	0	17799769.49	81934341.51	81669837.4	82223441	47782113.55	15148209.12	12853095.15	10557981.19	2860828.58	1894496.621	1035554.635	972851.2178	910147.8009	742365.7846	641109.8415	539853.8984	630353.0644	530159.4642	429965.864	329772.2638	229578.6636	0	0	0	0	0	681321.8154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550077.2816	550077.2816
A0A024R2Q4	0	0	0	0	0	0	1018663.828	11409532.7	24874824.79	27965131.28	23073197.97	13955362.55	16210077.85	9965339.072	0	8205079.918	2530479.954	932668.8769	3130251.768	32582722.32	9017912.964	11148436.39	14216737.42	0	4371148.24	8742296.48	0	0	646414.1476	1710179.393	2773944.639	3038211.686	4780839.209	6523466.731	3487388.621	3963887.176	4440385.732	4916884.288	5393382.843	7871530.929	9971662.753	5892995.135	10651461.43	4518913.168	15075940.17	10954743.28	6333320.694	1711898.107	20481496.25	18124013.72	9551425.401	12208562.7	8287430.01	9438642.223	1841216.496	4654928.614	1714683.608	2580144.853	4139729.367	3786504.07	2665073.016	3782272.478	2205198.571	6244993.626	1985766.245	2328145.866	1455258.593	1455258.593
A0A024R2Q9	0	0	0	0	0	0	554960.7992	0	0	497123.12	0	0	0	0	4638298.577	7289005.518	0	0	0	0	2611437.296	16069973.06	15427233.4	6222158.441	4028398.206	1834637.971	926564.48	454167.1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1992996.695	0	4674486.391	2283518.576	1928485.666	1573452.755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66816476.57	0	0	0	0	0	16064105.72	32321833.43	48579561.14	42841665.1	34222760.41	25603855.72	5999140.522	5119914.751	4240688.98	3361463.21	2482237.439	0	0	0	0	0	295393.5449	0	0	0	0	0	0	0	0	0	1448282.986	0	608958.0422	0	0	0	0	0	0	0	0	0	0	0
A0A024R2T6	4626362.407	4384260.84	0	0	223918.7616	1274455.838	2374669.668	1814256.397	0	2690498.126	0	956908.6666	0	0	0	15396711.41	6558374.399	14718589.96	31032086.97	70033967.88	20354489.24	36961767.75	9729104.838	10181837.73	14168272.65	18154707.58	9146105.299	24189081.73	43376860.69	64596052.57	85815244.45	38212985.4	59218244.83	80223504.26	73565420.76	78438455.63	83311490.49	88184525.35	93057560.22	51854416	39630693.06	47314593.79	39324904.26	28291586.13	28837082.15	13858415.24	10984885.96	8111356.682	21523985.01	12196051.65	6214394.596	10125890.64	3231958.133	1590005.746	9884701.767	857164.0063	771880.2474	15343490.56	13941725.45	16466124.71	2875585.811	1564657.683	15589610.36	14369335.49	8948447.297	8184117.537	2897217.897	2897217.897
A0A024R2U9	0	6372871.852	0	0	0	0	0	0	0	1465884.985	0	0	1433330.176	686122.3606	829960.9171	1010615.506	774310.1529	619507.3883	0	0	0	0	0	0	0	0	0	800715284.8	8362312.588	4181156.294	0	0	0	0	0	0	0	0	0	523010.5042	524201.7506	1248912.197	1170141.77	0	648606.9892	25607056.09	12803528.04	0	0	0	0	0	0	0	218004.0158	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2W4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R301	0	0	0	0	0	0	1545657.006	0	1564918.453	2339702.734	29363927.16	42932282.8	81744156.95	9581354.726	0	96026430.69	142866594.3	184282675.3	271971270.3	510570928.6	473508527.2	235464961.6	99401972.54	118013561.6	122322267.2	126630972.8	58644230.01	40366302.52	0	0	0	2126285.906	1403270.467	680255.0276	0	443116.9871	886233.9741	1329350.961	1772467.948	0	0	0	0	0	0	0	0	0	0	1448223.72	875003.0691	0	0	0	0	0	0	0	2684334.463	0	1075144.316	0	0	134012.2555	0	0	0	0
A0A024R306	6578524.836	0	0	0	0	2586901.176	5313195.96	5330916.49	4677923.818	4778498.202	10862863.22	11546792.74	15883285.19	12889167.4	23587271.16	19379385.91	8002093.904	0	0	0	0	0	0	0	0	0	0	0	1830548.618	915274.309	0	2159534.126	2371469.304	2583404.483	0	403749.5535	807499.1071	1211248.661	1614998.214	0	3176123.644	4505933.916	6820981.999	0	10955318.16	21084468.43	21954256.09	22824043.75	7551850.181	3700509.119	2957550.674	0	0	0	0	0	0	0	0	0	0	0	658385.8775	664905.1363	0	0	0	0
A0A024R313	0	0	0	0	0	0	0	0	0	0	0	0	0	971902.962	0	0	1314223.317	0	0	0	0	1157109.179	0	2016703.091	1931834.194	1846965.297	0	729030.937	1370585.273	1551494.706	1732404.139	673320.9068	1102080.708	1530840.509	778399.5062	769702.2223	761004.9383	752307.6543	743610.3704	2104772.351	0	1627681.136	733357.3542	0	683099.7951	0	0	0	0	0	0	222934.9461	0	0	0	0	0	0	565764.9891	0	0	0	0	0	0	0	0	0
A0A024R324	158397543.2	327346803.2	262680378.2	259931028.9	264589750.5	80350102.34	196790880.9	183413895.2	175311641.7	91182597.67	228600182.1	102965192	142180057.1	110277530.5	63899801.65	86973017.4	63200065.89	121442650.3	53753274.6	298546969.7	200550596.8	135547789.9	99341533.08	42795147.23	39866100.53	36937053.83	32064678.3	13440104.04	4694221.965	5060811.743	5427401.521	1181230.437	2598398.778	4015567.119	4151997.427	4878113.959	5604230.491	6330347.023	7056463.555	2394049.646	2842847.278	2632654.52	1777209.227	251767.85	1946709.957	881107.466	779347.7621	677588.0581	358754.8143	0	388613.0198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R325	553277.6451	0	0	0	411234.848	307851.2559	926149.6181	5325226.955	3944507.198	33727030.04	161755619.4	220417741.8	307070308	398877770.7	408622343.9	547373330.1	745012663	1163280784	984886540.1	853848252	414986859.3	402700960.4	269993623.5	239363407.3	214295796.2	189228185.1	159677570	121481291.7	43002098.14	43189171.23	43376244.33	28565181.64	19112294.84	9659408.034	6707961.757	6633762.219	6559562.682	6485363.145	6411163.608	688078.1382	1821006.794	0	26873333.22	20791101.78	54041099.87	53685503.94	40519564.37	27353624.8	15888026.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R326	0	0	0	0	0	0	11799206.59	26328323.18	122188690.6	103472491.1	286888875.4	46181837.01	92353598.79	40712178.83	38464812.51	0	20606191.89	0	14667739.74	12166714.99	0	0	0	0	0	0	0	7198447.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729505.0649	0	0	0	0	0	1184904.928	833991.0044	710302.8843	867061.4265	0	1761266.676	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1541923.249	8818779.239	2585597.324	11425593.79	1116156.38	22748698.9	24207184.53	25665670.15	16629266.2	9869861.563	5166761.553	3467629.34	1768497.127	4815254.969	2973084.29	1130913.612	3726811.365	2795108.524	1863405.683	931702.8413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R370	2663295.037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4583394.565	0	0	0	5491468.056	2745734.028	0	4523476.649	4263402.671	4003328.692	3743254.714	3483180.735	0	0	0	0	294901.6372	4361443.434	9957812.291	9215941.378	8474070.464	9999772.612	18822777.52	13373038.64	11794109.71	10922834.47	15250561.48	5301579.826	6555648.164	13763589.66	9311279.612	5608103.523	3017000.389	857223.2723	0	0	0	0	0	0	0
A0A024R388	0	0	0	0	0	0	0	0	0	0	0	0	0	4966015.793	3055043.227	4978639.449	3531660.315	4511564.185	7796517.966	722570.9441	842406.7749	575075.676	0	0	100408.4394	200816.8789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R394	0	0	0	0	0	0	0	4959318.736	27795630.55	29355624	25510393.26	21926341.81	18242249.37	36670297.62	39219801.95	7212611.657	12579206.27	31894110.79	38662820.18	48956492.84	16778675.76	26000878.59	19421464.76	6113286.818	7118704.697	8124122.576	1558991.854	3332230.26	3821293.206	1910646.603	0	0	0	0	0	0	0	0	0	0	0	0	691634.0976	0	0	0	0	0	0	0	1232436.252	0	1250275.315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21105804.18	1926796.585	16359783.74	8845389.668	2905455.87	2512314.928	2119173.987	0	0	0	0	0	0	0	0	11297875.58	8473406.685	5648937.79	2824468.895	0	0	0	0	12207015.86	0	5301745.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R3C4	0	0	0	0	0	0	0	0	0	0	0	0	10252601.32	53804095.18	115426897.5	74947082.85	83988228.08	54547231.42	27945146.79	56195033.36	33792400.43	23258048.59	12681262.31	8413281.339	9404890.242	10396499.15	5297490.472	2702292.058	1837067.877	2018214.374	2199360.871	450771.1896	1010156.195	1569541.2	1337088.136	1904725.93	2472363.725	3040001.519	3607639.313	0	369316.0136	493573.0872	0	0	0	0	290652.2658	581304.5315	0	1716165.258	1037688.21	0	1581275.866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R3I5	0	0	0	0	0	0	0	0	8811667.32	10399995.84	0	0	0	0	394397.3804	0	0	0	0	0	0	0	0	5901825.767	30054287.04	54206748.32	70617619.34	33597474.59	31603766.7	35740503.14	39877239.57	389450448.2	257103507.8	124756567.4	234348627.5	188358267	142367906.6	96377546.12	50387185.68	53676732.57	22723173.04	12994483.06	1065306.161	2375440.126	0	1941494.55	970747.2752	0	0	0	602379.5174	0	0	0	0	0	44436453.61	0	0	0	0	218128.4744	0	0	0	0	0	0
