Uniprot ID	P1_1st_1	P1_1st_2	P1_1st_3	P1_1st_4	P1_1st_5	P1_1st_6	P1_1st_7	P1_1st_8	P1_1st_9	P1_1st_10	P1_1st_11	P1_1st_12	P1_1st_13	P1_1st_14	P1_1st_15	P1_1st_16	P1_1st_17	P1_1st_18	P1_1st_19	P1_1st_20	P1_1st_21	P1_1st_22	P1_1st_23	P1_1st_24	P1_1st_25	P1_1st_26	P1_1st_27	P1_1st_28	P1_1st_29	P1_1st_30	P1_1st_31	P1_1st_32	P1_1st_33	P1_1st_34	P1_1st_35	P1_1st_36	P1_1st_37	P1_1st_38	P1_1st_39	P1_1st_40	P1_1st_41	P1_1st_42	P1_1st_43	P1_1st_44	P1_1st_45	P1_1st_46	P1_1st_47	P1_1st_48	P1_1st_49	P1_1st_50	P1_1st_51	P1_1st_52	P1_1st_53	P1_1st_54	P1_1st_55	P1_1st_56	P1_1st_57	P1_1st_58	P1_1st_59	P1_1st_60	P1_1st_61	P1_1st_62	P1_1st_63	P1_1st_64	P1_1st_65	P1_1st_66	P1_1st_67	P1_1st_68
IMMP2L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818809.269	558103.273	0
AASS	138689.8576	110951.8861	83213.91454	55475.94303	27737.97151	0	2920061.836	610603.8784	24771164.12	7132734.982	12466619.06	994553.2258	1894161.791	10535697.75	19177233.71	36644285.22	36630432.16	36483712.53	2351961.156	12204616.48	10226932.55	8249248.616	14712357.48	9824586.377	20086110.63	40123542.2	44907398.27	65332692.85	54418139.99	56500603.35	85030587.89	88759996.15	78762566.09	100152093	72981915.05	45248754.57	37485284.41	26720000.01	11962881.67	18230414.41	26588212.8	45324406.17	64060599.54	88237617.4	74375069.11	105811251.1	149144745.8	211537279.6	226840398.6	457740608.9	377138474.4	497704880.7	618271287	571911068.7	478614103.5	256395964.7	153927157.4	77219598.77	16761648.55	8090462.718	2484495.613	3138685.458	3343148.929	10914791.7	6996081.002	0	0	0
ARF5	0	1755562.922	3511125.845	5266688.767	7022251.689	8777814.611	39636410.28	55704746.03	46405257.84	21474976.85	18683800.81	7002848.302	3811866.964	4308495.85	4805124.735	308600.2875	0	1632341.181	0	0	0	0	0	0	1199347.669	0	0	0	633487.5912	0	9940539.241	11112362.76	4596873.85	4182305.595	1718439.444	1081096.197	0	680142.1586	753706.6985	1012172.092	0	207676.5175	415353.035	651514.7704	0	0	0	559195.14	0	658145.5878	0	360867.7338	721735.4676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1699218.035
RPA3	0	0	0	0	0	0	0	0	0	0	0	0	172435.3724	86217.68618	0	0	0	0	783209.855	1875281.591	10446380.75	19017479.92	18291502.09	5510630.055	10465317.82	2392667.323	1522699.535	0	0	0	385019.6046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731948.9735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961502.6389
LOC401309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6454071.394	3227035.697	0	1768938.293	1717415.819	2145632.412	2030076.486	0	967064.3365	0	0	0	900369.4599	1051593.041	0	0	0	913824.4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750556.2072	0	0	0	0	0
CBX3	0	0	0	0	0	0	844832.0994	3305923.088	8873466.711	12656547.06	26978896.47	26305840.07	16947709.52	12501081.12	8054452.717	7598711.976	5401466.101	0	0	0	778808.2661	1557616.532	2490685.134	296282.6627	0	297056.0685	0	0	137370.5183	1072349.888	0	364183.1425	633442.0967	369881.3234	1421110.409	1084622.018	0	516430.3487	0	2519403.511	1990041.363	1130298.455	270555.5463	0	277902.9014	525779.46	190803.7601	434028.5103	0	0	465169.4673	232584.7337	0	3461445.896	900380.8335	521036.6627	0	0	0	0	0	518807.4342	445333.8833	0	0	0	0	2022217.319
GTPBP10	0	0	0	0	0	0	0	934092.2275	314070.9961	1641428.699	17563943.34	16083257.93	27847027.42	33559257.64	39271487.85	20401080.15	9936217.268	5011669.578	1827432.794	5564802.582	4697604.269	3830405.956	2669012.039	2689063.722	3892608.255	2287108.805	292927.4464	1051854.634	225243.0654	885583.7608	1258626.949	924708.9954	691993.4651	196706.6661	888941.2519	149528.9124	532489.8927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194980.201	785757.5447	0	209081.1589	0	0	0	0	0
ATP6V1F	0	1170408.644	2340817.288	3511225.932	4681634.576	5852043.221	1813204.402	5071130.836	5362773.064	0	5521093.78	564210.9041	651810.4844	6680343.771	12708877.06	0	0	0	0	3493405.753	4537901.658	5582397.563	0	3300395.512	1547494.015	1079879.221	0	9377659.05	0	0	0	0	0	0	1144526.847	0	0	0	0	0	224810.868	112405.434	0	355345.8438	1409384.212	2120291.998	1153216.288	1494788.685	1018518.569	292313.2712	159958.517	767355.0361	1374751.555	4180770.157	1491092.26	0	0	0	0	0	0	0	0	0	0	0	0	0
CHCHD3	265687.6392	245190.1108	224692.5824	204195.054	183697.5256	163199.9972	15849325.43	44494718.04	71405497.93	32964488.67	31377005.03	11556695.77	15739035.48	12332182.94	8925330.394	3250692.815	4243279.543	1224028.413	1108768.202	0	505278.5195	1010557.039	0	0	0	3727133.535	5893124.717	0	478613.0799	936514.8074	306803.2563	3257971.929	1418972.169	2150659.549	1538622.596	2857961.9	3201979.624	4082001.687	952312.7582	3624623.146	12065130.47	33701851.49	55338572.51	246284491.4	436470084.2	809165319.5	849857963.2	1721622919	1536721723	2469565697	1306693665	1275708640	1244723615	1237632394	1017788042	1034727085	621145865.8	593973492.7	421253325.1	396725897.5	601585921.3	820584462.7	252804188.6	1467776.35	432231.4792	11563201.48	10376956.21	1277967895
MRPS33	0	0	0	0	0	0	639117.5304	295725.3556	297840.848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570113.8101	3287372.723	2199958.482	1112544.242	909729.9448	9038395.498	10352832.77	9218883.389	10326730.33	6826557.275	14826530.38	9994427.428	9774757.434	9555087.439	11737422.51	13926991.19	15252699.72	8736983.335	10446096.41	26592034.34	58111437.02	146836891.5	74046553.62	21141388.73	0	524516.9888	0	0	2001869.922
AGK	0	0	0	0	0	0	2770953.748	0	1690847.055	16748762.25	121370799.5	324162429.1	511462308.3	698726809.9	885991311.6	549430925.9	481104015.2	314693110.1	256081370.5	215297976.7	226148234.5	236998492.3	192958514.1	219538856.4	275919343	245545081.3	123007803.9	64520366.54	25546958.38	36249541.18	41352677.37	41559142.59	35397157	80754029.15	155204914.8	373976347.9	325932789.1	101289579.5	103760235.7	73354014.22	45811134.32	30163918.03	14516701.74	24993290.81	18113675.63	14044708.1	5400362.86	12856802.29	6983285.685	13623952.6	14132762.63	8905267.338	3677772.047	14105113.37	14775713.07	7648960.606	4310759.199	5478977.285	7704122.637	1946503.166	5920785.348	4347928.172	3428974.226	1115842.59	307622.1566	0	0	10378821.48
MRPL32	0	0	0	0	0	0	821140.86	0	2248222.416	0	659919.8717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115339.8266	0	0	0	170604.2204	384280.3196	0	0	0	0	0	0	304915.2363	0	0	0	0	0	0	0	0	0	0	0	0	0	5779627.416	27090028.06	48935432.16	18005762.77	7696786.656	770573.769	0	0	0	1878238.73
ARPC1B	0	0	0	0	0	0	0	0	0	949537.5962	0	0	393674.9254	196837.4627	0	0	2307820.157	0	2277225.134	8380989.195	8884328.513	9387667.831	0	0	0	0	0	0	0	0	646874.3356	800247.5298	572343.0386	405037.1664	1518946.242	56747058.2	144300461.7	54219613.55	22684105.82	8571247.021	2760137.44	2291061.136	1821984.832	268747.1416	655575.1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAC1	0	0	0	0	0	0	30712512.96	83623137.19	119028858.5	62102984.35	46619991.68	34725954.5	41982855.23	39429706.21	36876557.18	21798851.9	20039137.61	12153389.72	12673618.85	0	5954360.258	11908720.52	8358924.382	5878907.699	10627505.57	7964828.633	8802950.3	2681898.345	0	1695805.951	3172442.346	1825465.158	0	3038119.957	0	2281751.832	659464.9271	1289540.434	879316.8991	3390815.748	0	1761460.141	3522920.283	0	2110374.206	1350730.481	0	627004.6308	804330.6575	1079685.869	1522017.118	1659797.087	1797577.055	3775926.342	0	879362.3936	0	0	0	499187.9489	1499542.856	1412489.209	494513.3932	886812.1112	420118.5795	0	0	2595686.345
MAP2K1	0	0	0	0	0	0	0	0	26778038.43	67114904.15	69715810.98	89374649.03	89777240.87	82104970.04	74432699.22	33452644.21	20027752.62	11362832.51	17643661	3834272.985	2510298.933	1186324.881	3832339.471	1358532.781	582442.8084	3057455.102	0	0	0	626743.0376	1093231.844	0	0	0	1196845.474	1081266.802	689491.2699	3276510.921	3886022.932	5717971.051	3231130.198	2731481.618	2231833.038	2210314.159	587697.4184	0	428034.6153	0	0	790329.7378	957908.5766	478954.2883	0	1284661.153	497072.4565	300616.0099	0	629757.0455	724965.5741	0	1844754.809	4001385.506	3011687.676	0	0	0	0	11858130.68
PDHA1;LOC79064	0	0	0	0	0	0	0	0	0	643234.7789	3352372.931	6246957.87	0	0	0	0	0	0	2790175.156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744687.422	800156.5409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RCC2	0	0	0	0	0	0	0	0	0	634260.997	1259627.827	1514396.796	860686.9183	7425798.912	13990910.91	28680161.75	32733718.03	21662868.96	39517396.78	64075305.62	50531434.64	36987563.66	40200951.02	54397838.09	36588918.47	35957227.91	44593327.28	24315309.64	11186882.69	5492659.744	5202632.569	11071667.97	8315249.702	6943136.825	13426609.01	7332194.063	6533584.334	6935084.306	9553267.661	7492482.415	8915765.184	6427565.184	3939365.185	8848729.099	11785168.94	7229820.157	12487114.32	3085889.138	969316.3122	6156310.161	2328429.147	2625803.677	2923178.207	2997140.823	4566369.816	2719635.998	1905978.977	5146105.704	3103939.065	4059243.084	4304435.469	4947306.293	5061326.78	0	93472.91499	0	0	15057755.96
