Uniprot ID	KO_2nd_1	KO_2nd_2	KO_2nd_3	KO_2nd_4	KO_2nd_5	KO_2nd_6	KO_2nd_7	KO_2nd_8	KO_2nd_9	KO_2nd_10	KO_2nd_11	KO_2nd_12	KO_2nd_13	KO_2nd_14	KO_2nd_15	KO_2nd_16	KO_2nd_17	KO_2nd_18	KO_2nd_19	KO_2nd_20	KO_2nd_21	KO_2nd_22	KO_2nd_23	KO_2nd_24	KO_2nd_25	KO_2nd_26	KO_2nd_27	KO_2nd_28	KO_2nd_29	KO_2nd_30	KO_2nd_31	KO_2nd_32	KO_2nd_33	KO_2nd_34	KO_2nd_35	KO_2nd_36	KO_2nd_37	KO_2nd_38	KO_2nd_39	KO_2nd_40	KO_2nd_41	KO_2nd_42	KO_2nd_43	KO_2nd_44	KO_2nd_45	KO_2nd_46	KO_2nd_47	KO_2nd_48	KO_2nd_49	KO_2nd_50	KO_2nd_51	KO_2nd_52	KO_2nd_53	KO_2nd_54	KO_2nd_55	KO_2nd_56	KO_2nd_57	KO_2nd_58	KO_2nd_59	KO_2nd_60	KO_2nd_61	KO_2nd_62	KO_2nd_63	KO_2nd_64	KO_2nd_65	KO_2nd_66	KO_2nd_67	KO_2nd_68
Q9H9Y6-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1544205.113	3157781.731	2330200.523	2947343.64	1060009.322	0	180399.4862	360798.9724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H9Z2	0	0	0	0	486183.639	804968.323	1123753.007	1208214.493	1573713.624	2752861.35	4662168.023	2597544.098	3035621.796	2795666.361	2333579.866	1871493.372	1268380.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HA77	0	0	0	1468534.335	0	1122825.344	2245650.688	1457402.382	0	0	0	10247581.37	58312925.74	91320103.51	98054400.69	104788697.9	61220530.08	52912603.2	46425766.69	49265386.6	66816368.59	45502167.97	36791723.8	37877000.89	23339509.31	8364205.082	14077149.97	2081984.471	3170530.467	5099538.931	7028547.395	7669739.065	4153035.774	636332.4841	0	2236536.033	4473072.067	6709608.1	2977850.493	8233051.237	14266569.88	5013354.642	11069225.54	0	0	8775689.781	9408709.184	10041728.59	0	0	14154128.31	0	14017982.76	8002637.475	5136159.523	0	0	0	0	2316904.024	0	1485674.009	0	0	470899.2906	3108377.062	383690.1555	383690.1555
Q9HAB3	0	0	0	0	0	0	0	0	0	0	3100028.097	0	36581718.62	1429837.546	1558296.752	1686755.958	0	0	0	0	0	3341485.463	8259290.841	28238938.13	203657317	196797030	68802538.75	10843185.04	7387641.234	6882330.073	6377018.911	4909986.505	3919110.146	2928233.787	1272532.445	2340066.143	3407599.841	4475133.54	1522780.52	0	0	0	0	0	254608.0902	0	384251.1707	768502.3413	0	0	588005.6714	0	0	0	0	0	0	0	250349.6763	0	0	0	0	0	0	0	0	0
Q9HAT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5999769.385	0	1642007.273	0	0	8490543.916	10535289.35	11995032.98	10056350.32	8283807.642	5926263.155	2963131.577	0	2009008.334	4699031.575	7389054.816	1800505.083	1200336.722	600168.361	0	2325473.861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HAU0-5	3495124.087	1292808.503	0	1163333.285	859413.2925	912996.861	966580.4294	0	0	0	0	1025862.498	4177839.71	0	0	0	1694442.307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771992.1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HAV0	6552391.348	0	3884919.147	0	3124368.201	3129492.434	3134616.666	0	0	0	0	1314719.014	0	0	401876.7632	803753.5265	1246646.236	0	17738104.83	0	2426721.626	47216930.51	10616084.36	6571077.127	7924802.151	7939644.756	38358325.35	13201966.42	796067.1778	1103786.17	1411505.162	0	0	0	130597.2479	948848.8182	1767100.388	2585351.959	0	1093581.88	3513721.517	343835.9961	0	0	924084.6398	0	0	0	0	0	0	373362.1767	0	468734.7441	0	0	0	0	0	0	0	0	0	0	607133.1942	369713.3699	0	0
Q9HAV7	0	9375777.156	124607461.9	859371282.7	1052935364	962909579.5	872883795.2	1122534279	951771309.3	882486032.5	606795259.9	503671054	384383473	313684301.2	272865816.5	232047331.7	200130343.2	133537673.8	73433563.81	53328682.04	46287103.19	27462749.44	18637261.84	10486123.23	10430242.59	5911862.294	7725443.005	2050002.193	2406047.998	2662325.881	2918603.764	0	345002.2007	690004.4014	1499014.684	999343.1224	499671.5612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7195570.867	12841061.42	18613332.56	17039398.06	0	7553825.393	0	5658742.882	4115112.037	0	2110388.622	1099942.996	1337380.49	3761363.302	2327461.709	0	0
Q9HB00	15223741.16	0	1744094.352	1193327.714	0	0	0	144322239.4	122963908.6	0	0	56649273.01	42567793.94	32956765.92	16478382.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2444391.393	0	0	4628595.466	3072154.04	0	0	0	0	0	0	970776.9991	0	0	0	398126.3552	1390478.14	2272597.083	4894923.029	4894923.029
Q9HB40	51065449.94	1689273.9	31077011.93	22673447.45	19611718.57	18885822.45	18159926.34	9042149.868	11246409.13	30181287.27	9654495.643	15441167.64	18814767.9	19878046.13	16721784	13565521.87	9792187.302	10003738.59	9529747.088	6743666.576	0	0	147334.9347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198805.342	0	0	0	0	1682250.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HB66	5797892.297	1656849.877	3730617.907	7940130.674	963841.6155	972985.7199	982129.8243	0	0	3475245.599	0	0	0	0	0	0	739038.0048	4686022.209	5535938.002	17197984.22	17180756.2	16737686.79	0	3051480.412	6816112.621	0	0	13430789.9	1862967.709	14327155.09	26791342.47	0	0	0	1688699.632	1342180.777	995661.9209	649143.0652	0	0	0	0	1866501.663	2434849.718	0	478276.4183	239138.2092	0	0	702373.2383	449607.2213	0	0	0	0	2500802.124	505399.5107	10304124.63	1108998.751	0	0	0	0	329868.0453	0	0	0	0
Q9HBB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468602.2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HBL7	0	0	0	0	0	686337.9247	1372675.849	1460892.161	2331393.233	4555707.677	0	0	0	0	0	0	923289.5002	0	0	0	0	4000700.296	0	0	0	0	0	10621561.99	14879048.18	49811404.48	84743760.79	173612528.7	148849167.5	124085806.2	72251809.79	69384256.93	66516704.07	63649151.2	73421857.59	50005926.53	13670877.86	9744655.629	6030028.861	14910367.84	14023522.23	40806692.44	35767760.81	30728829.18	39077263.99	12596556.02	12008108.61	11728926.29	4103803.386	6902694.479	3620358.561	3837166.602	2995688.123	2574794.273	0	1002317.533	1274299.422	0	0	0	0	0	0	0
Q9HBM0	0	0	0	0	0	0	0	0	0	0	0	1019059.637	0	0	0	0	0	0	0	0	0	4291147.091	0	0	0	0	0	0	0	0	0	0	0	0	379758.6324	253172.4216	126586.2108	0	0	1843884.361	6832722.202	10708364.72	4970196.237	4392615.728	3579850.62	5156479.755	3991445.755	2826411.755	5490659.224	1942923.405	2541972.681	797524.9336	1983519.695	1360395.361	476156.0463	0	0	0	0	246824.5578	0	0	0	0	0	0	0	0
Q9HBM8	0	0	0	0	0	0	0	0	0	0	0	0	0	548822.9631	274411.4815	0	4494172.714	7455316.442	9117599.773	13063258.74	8176684.68	11450450.76	5841669.145	2278383.932	2106059.529	4824729.88	0	0	0	315604.1259	631208.2517	0	0	0	0	278740.5744	557481.1489	836221.7233	0	0	0	0	0	245198.9392	0	0	0	0	380721.6347	466614.3721	0	0	0	0	0	0	0	292187.2671	0	0	0	0	0	0	0	0	0	0
Q9HBR0	0	0	0	16752264.35	0	0	0	4320567.253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350404.732	5109919.919	8708500.492	1956661.649	978330.8244	0	392096.5472	0	298769.2553	0	876181.9014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HC03	0	0	0	0	0	0	0	0	2380029.266	2253425.386	2605362.97	3300712.476	4066431.829	4486353.842	6726085.158	8965816.474	21881665.19	61323456.47	33708614.51	20536244.95	5732072.415	0	0	4749279.975	866216.1528	0	0	0	0	0	0	0	0	0	3475996.564	6627576.207	9779155.849	12930735.49	0	5874667.435	8603851.297	1665154.668	0	3234097.454	1878609.871	6628945.614	4330661.107	2032376.6	0	0	0	776321.2132	571705.3113	0	0	0	0	0	0	0	0	0	0	0	409364.327	0	0	0
Q9HC07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7661169.228	27168150.25	44775631.33	90661807.51	31566597	19846152.2	7299535.359	12776964.34	476023.523	17209911.32	1548799.252	0	1802095.362	3604190.724	0	747144.0104	1494288.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HC35	640484.8794	0	0	0	0	0	0	0	0	0	525057.1264	0	0	0	0	0	0	0	0	0	0	0	0	493560.7668	0	3191910.886	992996.7311	0	0	0	0	0	0	0	0	0	0	0	0	2704799.584	2692784.142	564549.0557	3147118.026	7110137.544	6568249.964	2340983.499	2172698.846	2004414.194	6104197.708	2970557.297	755426.7137	2161719.295	2909415.486	1960107.253	1980560.009	861065.4157	2803661.93	3574333.235	464096.4303	1831873.337	0	0	0	0	0	0	0	0
Q9HC36	0	0	0	0	0	0	0	0	0	493428.2435	9830707.394	10320734.21	9259267.13	20056378.26	20025522.43	19994666.59	11393642.46	8370345.326	12511431.92	14225708.54	8774364.549	497094.7202	0	6041293.338	6701184.039	7699159.227	8994132.276	5160234.581	0	111476.3513	222952.7026	0	0	0	0	2163221.225	4326442.45	6489663.675	0	0	0	0	0	934377.279	683731.6341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328639.9965	339065.159	0	0	0	0	0	0
Q9HC38-2	0	0	0	0	0	295350.1554	590700.3109	0	521478.9986	5413592.535	26703523.73	76535623.93	448808724.6	383695765.7	222717451.7	61739137.74	4470941.387	1457888.301	0	0	910346.3959	0	0	0	0	0	0	0	0	1983541.782	3967083.564	0	0	0	0	0	0	0	0	0	1821311.234	0	0	0	0	376851.9557	188425.9779	0	0	555449.1257	0	563709.7418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HCU5	0	0	0	0	0	0	0	0	0	0	0	0	0	458839.6746	229419.8373	0	0	0	0	0	0	0	0	0	0	4332052.601	10653941.84	3868053.355	3029790.773	7265145.575	11500500.38	7818474.328	6313849.494	4809224.659	10602964.56	10335827.13	10068689.71	9801552.279	4736822.789	0	5596545.302	3386013.276	1885319.965	5320411.019	7152456.636	5119638.291	3340005.62	1560372.949	4826717.728	4318049.311	598607.5316	3128034.678	5167271.565	17752196.46	7772267.888	10785718.54	11206254.58	12329459.83	1857799.303	2690548.917	4046950.911	1089473.659	1728633.306	481545.3252	3061110.435	1466811.533	0	0
Q9HD15	0	0	0	0	0	0	0	1462880.01	2198472.41	2146302.423	0	2650553.399	0	1114962.298	557481.1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208931.7425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HD23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8550400.252	906105.6518	0	0	11211467.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013626.184	0	665222.5532	0	0	661997.8207	0	234787.029	469574.0581	0	0	6402905.119	0	1433150.627	0	879777.699	2372475.441	0	537160.9168	495636.9644	0	0	1173095.831	911583.2796	449474.6981	3741263.942	0	0	0
Q9HD33-2	0	0	0	0	0	0	0	0	0	0	3360524.637	5998532.502	0	0	2966908.49	5933816.98	6568029.092	8484138.626	1738970.119	0	973118.2432	20038929.36	13086317.79	20658166.35	32808339.88	25991034.55	10744543.57	3788088.824	6818542.214	4750185.55	2681828.887	0	3732649.93	7465299.86	1331253.498	2594254.576	3857255.655	5120256.733	3969159.762	6583008.637	3949237.099	1487926.905	0	1519334.916	0	0	0	0	0	0	0	0	254254.6948	0	0	0	0	5233692.22	17369115.92	101004231.4	105252794.3	52042455.53	31703559.79	12433640.77	17863030.08	1917770.492	0	0
Q9HD34	39071653.84	26588449.37	20976398.85	31380755.23	24296327.2	18584773.8	12873220.4	16601717.93	10205041.41	7866271.048	6230669.066	2457864.59	2432199.253	4339032.159	6918067.176	9497102.193	5140356.093	2432110.904	0	0	4183405.686	60808824.51	26095683.74	23436295.46	14631892.31	24413433.58	5781194.367	2967372.321	7433008.361	4500776.789	1568545.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HD47	25175000.54	2749813.315	1721874.62	772566.3877	353943.1028	176971.5514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HD72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HDC9	682406.4016	0	1379522.884	611771.508	0	0	0	4386210.437	0	0	57294484.55	46239173.95	26461889.67	21161047.91	51947679.32	82734310.72	408519182	1887114109	2481677163	2377467680	712624839.5	98414329.43	150831163.1	246316066.1	150977424.6	45375652.44	51753157.27	28777203.41	31510009.57	34086681.26	36663352.95	28944173.87	23438071.27	17931968.67	13904428	14262329.13	14620230.26	14978131.39	18586032.77	11017320.6	6950111.299	0	3545496.176	5257418.299	5392265.126	275166.8641	1084020.327	1892873.79	0	689359.4549	294228.1252	0	4356878.624	0	0	1931261.359	1747407.433	2668532.387	1677302.633	404491.8888	0	0	0	281558.9023	0	0	0	0
Q9NP58-4	0	0	0	0	0	0	0	0	1669218.714	33569906.84	50972860.36	16887879.81	7140352.845	0	0	0	0	0	0	0	0	0	0	57188200.9	365110395.5	0	0	678651576.1	401505698.1	200752849.1	0	431517797.4	351628363.3	271738929.3	167041142.3	111360761.6	55680380.78	0	0	0	276112196.6	321121510.6	0	475007511.4	0	303862565.7	324578158.8	345293751.9	0	0	272878629.2	0	0	0	65179353.03	0	74765201.62	0	0	0	0	0	0	0	0	28253073.95	0	0
Q9NP72	74916764.05	40428647.77	39786691.88	11306397.99	16988562.14	14822564.56	12656566.97	4132030.839	6492716.128	12525037.64	10154859.27	17352064.59	44432837.85	17646659.36	36120734.28	54594809.2	24978419.96	33854478.43	8699444.737	26590923.14	15023277.65	65111324.42	6357140.423	13666725.46	3727172.302	6569751.894	11083803.1	3337553.94	1684944.807	3002203.85	4319462.892	11203957.51	6388283.387	1572609.263	1963128.784	2991688.866	4020248.948	5048809.03	0	6906095.909	4704465.028	3874551.412	1649561.098	7351948.305	6747333.053	9901651.509	5156442.207	411232.9049	2992286.693	712224.1334	2685274.491	1688257.888	1502592.811	2806012.009	2124038.517	1080020.334	3266079.733	1223454.667	0	1195757.307	3061516.84	791296.3407	725962.3772	651382.7082	1645894.622	0	0	0
Q9NP97	10820081.82	6247322.821	0	2600592.133	9059245.367	5093928.78	1128612.193	5267357.543	9962214.635	11117773.22	7320584.469	10507061.9	6641181.927	4396458.902	2198229.451	0	6516610.07	4070628.399	0	20163412.87	32259870.31	31074493.99	12132945.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NPA0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808855.6717	1617711.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545819.1027	1701053.744	2856288.386	4011523.028	40562187.04	59109346.32	8223642.086	29566335.2	11754724.15	31172340.33	12074237.71	7652378.519	12096104.05	16539829.58	3110099.864	10943770.19	8622404.552	4296933.939	3212319.466	4065976.832	535261.4169	0	484239.9647	713372.6683	2272552.908	445057.2563	1645629.575	1258087.41	1150496.199	0	3688431.338	0	0	0
Q9NPA8-2	0	0	261905.7039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7389938.304	0	0	0	0	0	0	0	0	0	0	0	0	0	1160859.518	1126005.902	2235667.27	741114.2025	0	1189484.54	0	800175.3987	0	1630875.32	0	1155381.89	1639533.506	0	0	0
Q9NPD3	0	0	0	8581322.344	7000761.686	4429943.11	1859124.535	1137932.995	0	1290347.988	1268645.096	1113813.763	901555.6868	0	449651.3958	899302.7915	0	0	0	0	0	0	0	0	1119733.135	0	0	0	1858992.012	3148332.823	4437673.634	0	442804.3611	885608.7221	0	668417.836	1336835.672	2005253.508	1424094.871	26700033.95	13002253.87	7097061.916	5701547.893	306451.1865	6734076.31	5698499.858	4818969.536	3939439.213	4156370.943	3209885.456	1782835.316	611153.0662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NPE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3656449.06	0	0	0	0	0	0	14914608.58	56242868.37	0	108585135.7	62824856.57	45279440.56	27734024.54	43441122.17	41547806.64	39654491.1	16726643.19	18063066.57	19399489.94	20735913.32	30993213.06	17711290.95	0	5244828.59	0	4578236.63	2957388.903	3590231.608	1795115.804	0	1816893.792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NPE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NPH2-2	0	0	0	0	0	0	0	1917390.592	3204058.85	2023011.624	695835.4245	1781068.339	0	0	0	0	0	0	0	3722357.291	6064705.779	0	0	0	2825528.267	12058334.92	372477495.7	67387989.97	1273018.364	636509.1818	0	0	1445894.947	2891789.893	0	0	0	0	0	1298904.572	386614.502	0	254510.9064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851638.595	0	0	0	0	0	0	0	0
Q9NPJ3-2	767221.2832	0	0	0	585001.811	292500.9055	0	1087132.415	687884.0294	0	0	478364.7671	0	0	903742.3205	1807484.641	5064685.316	2255236.537	4455255.052	3737332.418	3246333.768	1179942.866	14299479.82	2651083.492	12785401.66	9178118.725	5395551.703	9301674.57	1037966.288	1520881.02	2003795.752	10537807.3	5523834.211	509861.1268	774068.3179	516045.5453	258022.7726	0	0	0	554035.5443	0	0	0	0	0	0	0	0	0	0	0	1658749.377	466172.6279	0	1470345.487	0	0	0	0	0	0	0	0	0	0	532743.4751	532743.4751
Q9NPK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449338.927	4898677.855	11636910.98	753483.0394	310113.2458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NPL8	0	0	0	0	444262.1168	646492.6002	848723.0835	674940.925	5943137.782	33821303.45	70061942.56	36534496.17	35170036.76	20285214.99	14281927.11	8278639.235	22935180.87	12069511.05	30435687.74	10418978.11	8879499.662	27769805.82	26019836.27	0	1480682.3	1572785.961	13887995.12	0	0	994587.0101	1989174.02	0	34588303.86	69176607.72	152344490.3	145752018.1	139159545.8	132567073.5	541693079.6	345920675.2	79606496.91	24344521.49	2576826.296	3240016.826	10634195.87	2088257.239	10122943.25	18157629.27	119228033.9	4213090.895	6091122.081	4214813.697	4220821.418	4192240.57	4328518.648	570821.823	640484.8794	2025927.136	0	811307.3519	381954.1009	0	526598.8136	269521.3735	1281146.456	0	0	0
Q9NPQ8-4	0	0	124165.4527	0	0	0	0	0	0	0	0	0	0	0	160414.9797	320829.9594	2363066.29	7352345.875	8471018.824	15395447.12	16975610.2	13900319.78	8607738.646	3972737.889	6648028.962	2783032.477	997325.824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NQ48-2	6494964.606	0	0	0	0	226990.2443	453980.4887	0	0	0	0	0	0	0	0	0	0	2202757.329	0	1899411.604	3604102.375	2995025.507	1884171.43	3027317.006	4242996.976	5797980.646	2603375.121	1897512.104	0	0	0	7665233.274	5243680.055	2822126.837	2448720.485	3015861.107	3583001.728	4150142.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031340.125	640484.8794	640484.8794
Q9NQ50	0	0	1262063.108	0	963532.3946	2593510.974	4223489.553	1319180.63	383676.9032	1493404.533	1306944.316	800440.4452	0	196249.2672	98124.6336	0	0	0	8747992.421	15318318.58	55341886.95	23167715	15133011.32	10518370.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175001.3724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6126616.225	2364479.871	1443796.662	486581.2088	2874031.777	0	0	0
Q9NQ88	0	0	0	845233.3045	1946369.01	1618396.047	1290423.084	1315646.676	0	994498.6613	656387.6697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NQC3	1153968.308	0	0	0	0	0	0	0	0	0	0	0	0	0	129375.8253	258751.6505	14684018.12	25466109.95	0	0	0	6280939.553	23596648.6	43324236.66	34707707.31	63945605.72	290960543.6	508415209.8	861986231.5	1192998615	1524010999	488748096.5	347326503.9	205904911.4	133081882.2	132408619.9	131735357.6	131062095.3	46319968.96	102734985	45631289.79	33244341.38	79032892.1	19516809.83	22076165.15	25977428.83	37243475.69	48509522.56	125590696.1	142010821.9	63956295.93	52468827.01	65480989.2	64725509.48	50705163.39	50591105.04	61202595.26	72667226.01	65440600.53	87100377.62	68867766.69	69418683.53	36454266.59	27178266.19	77086390.57	29220626.21	3527428.839	3527428.839
Q9NQE9	0	2820404.034	2408565.94	2964545.159	2279576.641	1139788.32	0	1606976.96	0	1761101.503	1661488.191	0	0	0	0	0	0	0	0	0	0	4309346.951	0	3181220.676	0	0	0	0	0	635029.3388	1270058.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184227.784	0	0	0	0	0	0	0	0	0	0	0	0	257541.2715	0	0	0	0	0
Q9NQG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2249184.642	6927873.897	3786763.592	4282776.039	4778788.486	4670561.163	2335280.581	0	2831933.557	2081528.002	1331122.447	580716.8925	5323017.309	3351513.056	0	0	2104248.378	422413.4499	2388378.231	1732211.434	1128280.885	524350.3358	1697887.911	0	478143.8951	0	1462835.836	0	0	555581.6489	0	0	310705.183	0	622682.5891	0	0	0	0	0	0	0
Q9NQH7-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7867905.502	0	904957.117	0	8146513.553	7766746.085	8052952.136	14238916.69	28422703.71	10208928.76	2022304.833	1267986.897	15857204.51	30446422.12	16101531.01	16538581.65	16975632.29	24215046.27	24475189.41	24735332.56	24995475.7	20982406.57	13288548.27	26929387.53	3025196.634	7324604.341	6501767.466	8447694.731	422285.3441	3941009.614	7459733.884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NQP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6073098.918	22869095.94	24598656.91	75346095.21	1306105.002	5009820.689	3528254.9	0	0	0	0	0	0	0	0	2655324.236	5310648.472	7042285.638	11943290.01	16844294.39	21745298.76	0	6517051.814	0	18520124.54	273382.2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NQS3	0	0	0	708336.7847	0	294245.795	588491.59	255579.9273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8522128.625	0	36590995.25	0	9386842.847	18773685.69	0	0	0	0	0	0	0	0	0	0	0	1998804.043	4062942.05	4185702.756	1156618.773	1016431.26	876243.7456	754940.7951	0	0	432175.9962	0	0	0	0	0	0	697514.0524	564063.1371	0	0	0	0	0	0	0	0
Q9NQW7-3	0	0	0	0	0	0	0	0	0	0	0	0	12540587.04	33944417.55	32523525.32	31102633.1	2322911.744	2625241.458	17117410.08	99381528.3	59107137.6	46996721.04	37853411.75	380324.0649	635448.9958	8186403.052	0	0	0	3398117.066	6796234.133	8952475.8	4476237.9	0	10697895.38	7131930.256	3565965.128	0	15519356.36	33076036.85	8455425.254	16914826.21	0	12626373.75	0	6221083.217	3110541.608	0	0	0	2508090.903	0	0	0	0	575725.1833	0	508800.9408	433938.5555	637701.8911	1847374.14	0	1142659.658	0	345121.4716	0	0	0
Q9NQX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1219655.667	2126836.23	3034016.793	3941197.355	2258107.874	3626587.154	3701065.222	2910696.544	2369162.36	2309880.291	1694177.26	820893.2005	734598.4759	648303.7513	1106039.065	8953138.416	14120264.21	2039179.461	3314627.417	2159466.4	0	867408.8621	0	0	447884.4191	351619.5284	0	327831.6046	0	0	0	0	0	0
Q9NQZ5	0	0	825664.0376	7249949.575	15596617.41	21370898.48	27145179.56	18237010.7	13823544.64	15245254.1	6318266.935	8049683.23	8007850.056	22071924.4	22428765.35	22785606.29	9066004.053	8346756.187	4541571.864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731219.1329	0	0	0	1953547.352	3907094.705	0	3662324.258	0	5866804.389	0	0	443643.675	415813.792	0	0	0	0	0	0	0	0	0	0	0	0
Q9NR09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129824.1956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NR12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
